Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Nansen | Stake to Stack Points,cosmosvaloper1jlr62guqwrwkdt4m3y00zh2rrsamhjf9num5xr,74194184196,4053338633177,3979144448981,5.00%,N,Y,1,2/10,N,gov<5/10 (fraction=0.200),1.89%,
Keplr,cosmosvaloper1gf3dm2mvqhymts6ksrstlyuu2m8pw6dhfp9md2,173412231909,3318699405499,3145287173590,5.00%,N,Y,1,10/10,Y,OK,4.42%,7.14%
Sikka,cosmosvaloper1ey69r37gfxvxg62sh4r0ktpuc46pzjrm873ae8,1999999999,3118596922007,3116596922008,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.05%,
Imperator.co,cosmosvaloper1vvwtk805lxehwle9l4yudmq6mn0g32px9xtkhc,76598892711,2857509221688,2780910328977,5.00%,N,Y,1,10/10,Y,OK,1.95%,6.31%
Kiln (legacy - please redelegate),cosmosvaloper1uxlf7mvr8nep3gm7udf2u9remms2jyjqvwdul2,0,2769309729226,2769309729226,8.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Provalidator,cosmosvaloper1g48268mu5vfp4wk7dk89r0wdrakm9p5xk0q50k,0,2689719742779,2689719742779,5.00%,N,Y,1,9/10,Y,OK,0.00%,6.10%
OKXEarn,cosmosvaloper19yy989ka5usws6gsd8vl94y7l6ssgdwsrnscjc,0,2671483317536,2671483317536,5.00%,Y,Y,1,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
NO! Fee to 2025 💸 | melea.xyz,cosmosvaloper1zqgheeawp7cmqk27dgyctd80rd8ryhqs6la9wc,0,2443057765150,2443057765150,5.00%,N,Y,0.996,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Swiss Staking,cosmosvaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2ztve7q,0,2386122146326,2386122146326,5.00%,N,Y,1,7/10,Y,OK,0.00%,5.41%
BouBouNode,cosmosvaloper1eh5mwu044gd5ntkkc2xgfg8247mgc56fz4sdg3,0,2126632095819,2126632095819,6.10%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Binance Staking,cosmosvaloper156gqf9837u7d4c4678yt3rl4ls9c5vuursrrzf,0,2108670004522,2108670004522,5.00%,Y,Y,1,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
POSTHUMAN 🧬 StakeDrop,cosmosvaloper157v7tczs40axfgejp2m43kwuzqe0wsy0rv8puv,105048199036,2184072117650,2079023918614,5.00%,N,Y,1,10/10,Y,OK,2.68%,4.72%
PRO Delegators,cosmosvaloper18sqvyf4ss84qree7gndph5chmm82fglsqfylwn,10267256200,2029455121240,2019187865040,5.00%,N,Y,1,8/10,Y,OK,0.26%,4.58%
Stakecito,cosmosvaloper1k2d9ed9vgfuk2m58a2d80q9u6qljkh4vfaqjfq,125022220,1896507893734,1896382871514,5.00%,N,Y,1,9/10,Y,OK,0.00%,4.30%
CoinoneNode,cosmosvaloper1te8nxpc2myjfrhaty0dnzdhs5ahdh5agzuym9v,0,1841222054057,1841222054057,10.00%,Y,Y,0.999,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
iqlusion,cosmosvaloper1grgelyng2v6v3t8z87wu3sxgt9m5s03xfytvz7,50000000,1733633401069,1733583401069,10.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
PRYZM | StakeDrop,cosmosvaloper1hmd535f69t3x262m6s9wc6jd0dmel2zevhyuhm,0,1673183205620,1673183205620,20.00%,N,Y,1,0/10,N,"commission>10%, gov<5/10 (fraction=0.000)",0.00%,
Citadel.one,cosmosvaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qxerarrl,123655070826,1644555898508,1520900827682,5.00%,N,Y,0.999,9/10,Y,OK,3.15%,3.45%
Trust Nodes,cosmosvaloper1k6e7l0lz497l8njqjxpd3g4wlkdfwe93uqf03k,0,1483029611381,1483029611381,10.00%,N,Y,1,5/10,Y,OK,0.00%,3.37%
NodeStake,cosmosvaloper19f0w9svr905fhefusyx4z8sf83j6et0g9l5yhl,103990782549,1549647330919,1445656548370,5.00%,N,Y,1,9/10,Y,OK,2.65%,3.28%
polkachu.com,cosmosvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pqeemx8,123734362309,1561704505016,1437970142707,5.00%,N,Y,0.998,10/10,Y,OK,3.16%,3.26%
Meria,cosmosvaloper1wrx0x9m9ykdhw9sg04v7uljme53wuj03aa5d4f,0,1349050023836,1349050023836,5.00%,N,Y,1,10/10,Y,OK,0.00%,3.06%
Factor,cosmosvaloper1rwh0cxa72d3yle3r4l8gd7vyphrmjy2kpe4x72,0,1345858682097,1345858682097,5.00%,N,Y,1,4/10,N,gov<5/10 (fraction=0.400),0.00%,
StakeLab.zone,cosmosvaloper1gpx52r9h3zeul45amvcy2pysgvcwddxrgx6cnv,113703989461,1383911480816,1270207491355,5.00%,N,Y,0.975,0/10,N,gov<5/10 (fraction=0.000),2.90%,
Kahuna,cosmosvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98l3k9h6,0,1120466382172,1120466382172,5.00%,N,Y,1,7/10,Y,OK,0.00%,2.54%
Stakely.io,cosmosvaloper16yupepagywvlk7uhpfchtwa0stu5f8cyhh54f2,113822926687,1156115243892,1042292317205,5.00%,N,Y,1,9/10,Y,OK,2.90%,2.37%
Lavender.Five Nodes 🐝,cosmosvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zfd832j,173422362865,1156935986893,983513624028,5.00%,N,Y,1,10/10,Y,OK,4.42%,2.23%
HighStakes.ch | Daily Airdrops,cosmosvaloper1yh089p0cre4nhpdqw35uzde5amg3qzexkeggdn,0,962838892589,962838892589,5.00%,N,Y,1,9/10,Y,OK,0.00%,2.18%
BlockHunters 🎯,cosmosvaloper1symf474wnypes2d3mecllqk6l26rwz8mfjqdus,0,944393860366,944393860366,5.00%,N,Y,0.99,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Twinstake,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,929710182980,929710182980,8.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Enigma,cosmosvaloper1gah0q9gqypnr7ufzg0dcda3k6v8qp4ceddn8fs,94558638411,971206913288,876648274877,5.00%,N,Y,1,7/10,Y,OK,2.41%,1.99%
CEX.IO Validator,cosmosvaloper1yw5s259jkcg0jzmh7sce29uk0lqqw2ump7578p,0,840610106186,840610106186,5.00%,Y,Y,1,1/10,N,"CEX, gov<5/10 (fraction=0.100)",0.00%,
Ubik Capital,cosmosvaloper1q6d3d089hg59x6gcx92uumx70s5y5wadklue8s,0,838883058656,838883058656,5.00%,N,Y,1,9/10,Y,OK,0.00%,1.90%
DKCMC,cosmosvaloper144xwxcrlntp4wjadhrylzc6p3vdzscyedn70nu,0,800143555709,800143555709,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
The_Cybernetics,cosmosvaloper18m9wncg0w74vusm4xu0mk6ha2lpdrqq7c9cjq3,0,786956074290,786956074290,5.00%,N,Y,1,9/10,Y,OK,0.00%,1.79%
Stake Shark,cosmosvaloper1hjadhj9nqzpye2vkmkz4thahhd0z8dh3udhq74,0,752837644990,752837644990,10.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
ShapeShift DAO,cosmosvaloper199mlc7fr6ll5t54w7tts7f4s0cvnqgc59nmuxf,89559732284,774676375449,685116643165,10.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),2.28%,
Simply Staking,cosmosvaloper124maqmcqv8tquy764ktz7cu0gxnzfw54n3vww8,94000055442,733368112122,639368056680,10.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),2.40%,
Interstellar 🍸,cosmosvaloper1nz3c4q40j8jyvg2hcljkwhe69872mnllf7v9xh,0,631516705042,631516705042,5.00%,N,Y,1,10/10,Y,OK,0.00%,1.43%
Smart Stake 📈📊,cosmosvaloper18extdhzzl5c8tr6453e5hzaj3exrdlea90fj3y,0,630788479393,630788479393,5.00%,N,Y,1,10/10,Y,OK,0.00%,1.43%
Coinbase,cosmosvaloper1crqm3598z6qmyn2kkcl9dz7uqs4qdqnr6s8jdn,0,611027053956,611027053956,8.00%,Y,Y,1,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
cosmosrescue,cosmosvaloper1hkqejlyrj9h8knms9hwvrnp9xhqvjqlseh06vq,0,607528437806,607528437806,5.00%,N,Y,0.999,10/10,Y,OK,0.00%,1.38%
Leap Wallet,cosmosvaloper1nesedjyngslkvgg8jxy6nuy6r4g6ty0fdk3yky,0,579149703837,579149703837,5.00%,N,Y,1,6/10,Y,OK,0.00%,1.31%
🛡️Bunkerstake.io,cosmosvaloper1fs0vl7jem78pmhladkludtkun3cgkrwkt8czur,0,569978485404,569978485404,10.00%,N,Y,1,10/10,Y,OK,0.00%,1.29%
ECO Stake 🌱 | REStake.app,cosmosvaloper1a37ze3yrr2y9nn98l6frhjskmufvd40cpyd0gq,14945582690,578198635499,563253052809,5.00%,N,Y,1,10/10,Y,OK,0.38%,1.28%
Golden Ratio Staking,cosmosvaloper1nuhls0wyf8slhmuasha5pz0u89jrf9nnugq8ak,0,558166696027,558166696027,5.00%,N,Y,1,8/10,Y,OK,0.00%,1.27%
Node Guardians,cosmosvaloper1jst8q8flpn94u9uvkpae8mrkk3a5pjhxx529z2,0,545945731541,545945731541,5.00%,N,Y,1,9/10,Y,OK,0.00%,1.24%
MANTRA,cosmosvaloper103agss48504gkk3la5xcg5kxplaf6ttnuv234h,790947322,533729505257,532938557935,5.00%,N,Y,1,2/10,N,gov<5/10 (fraction=0.200),0.02%,
Quasar 🤖🧬🧠,cosmosvaloper14yncgrhz5t0j6p9yfm0eht65ltter2kqwkn6dc,0,521382075701,521382075701,5.00%,N,Y,1,10/10,Y,OK,0.00%,1.18%
stakezone,cosmosvaloper1lcwxu50rvvgf9v6jy6q5mrzyhlszwtjxhtscmp,0,493399940424,493399940424,5.00%,N,Y,0.983,0/10,N,gov<5/10 (fraction=0.000),0.00%,
CroutonDigital,cosmosvaloper1nlfrwx5t3mm3cuqqkvjv6jv24m7s2z5utzfe8s,0,490454264306,490454264306,5.00%,N,Y,1,10/10,Y,OK,0.00%,1.11%
0base.vc,cosmosvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q46fe2xk,0,472663535275,472663535275,5.00%,N,Y,1,9/10,Y,OK,0.00%,1.07%
Forbole,cosmosvaloper14kn0kk33szpwus9nh8n87fjel8djx0y070ymmj,84009328335,545120085527,461110757192,9.50%,N,Y,1,8/10,N,over_32_cap,2.14%,
01node,cosmosvaloper17mggn4znyeyg25wd7498qxl7r2jhgue8u4qjcq,0,454006130640,454006130640,5.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
InfStones,cosmosvaloper1sd4tl9aljmmezzudugs7zlaya7pg2895ws8tfs,0,441998778639,441998778639,10.00%,N,Y,0.985,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Cryptostake.com 🇨🇭🇺🇦,cosmosvaloper1rxvkwfw3467nxgs6r7yav6cnygkjzkkc2defr6,0,435994438598,435994438598,5.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),0.00%,
Crosnest,cosmosvaloper1fsg635n5vgc7jazz9sx5725wnc3xqgr7awxaag,0,428459383673,428459383673,5.00%,N,Y,1,7/10,N,over_32_cap,0.00%,
✅ CryptoCrew Validators,cosmosvaloper14qazscc80zgzx3m0m0aa30ths0p9hg8vdglqrc,222848718538,641259440077,418410721539,5.00%,N,Y,1,10/10,N,over_32_cap,5.68%,
Stakin,cosmosvaloper1fhr7e04ct0zslmkzqt9smakg3sxrdve6ulclj2,103911491065,519447500668,415536009603,5.00%,N,Y,1,10/10,N,over_32_cap,2.65%,
Oldcat - airdrop DHK every month,cosmosvaloper1m73mgwn3cm2e8x9a9axa0kw8nqz8a492ms63vn,0,404750565275,404750565275,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Dora Factory PGS,cosmosvaloper17w8wc8y2jg2fjnkfxfw8z7a84qtuvyrgd89hm4,0,402024497360,402024497360,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
CryptoDungeon,cosmosvaloper13x4pynlp86prhcmtns742kgsgu7pjtzj4djh7s,0,391686663265,391686663265,5.00%,N,Y,1,6/10,N,over_32_cap,0.00%,
Stir,cosmosvaloper1d0aup392g3enru7eash83sedqclaxvp7fzh6gk,0,390394781605,390394781605,5.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),0.00%,
Moonlet,cosmosvaloper1yfnaup5wa3vdzx3wx9auhvzl85saqj37tqxqnu,0,387273496457,387273496457,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
S16 Research Ventures,cosmosvaloper1uhnsxv6m83jj3328mhrql7yax3nge5svrv6t6c,84088619818,467948911214,383860291396,10.00%,N,Y,1,9/10,N,over_32_cap,2.14%,
Binary Builders,cosmosvaloper1e4vye322gkjx8n85jgcclnc7nvdvu82axnr5ll,222928010023,602720396305,379792386282,5.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),5.69%,
IcyCRO 🧊,cosmosvaloper1ukpah0340rx7k3x2njnavwyjv6pfpvn632df9q,123813653795,501246027948,377432374153,5.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),3.16%,
node101,cosmosvaloper1lrzxwu4dmy8030waevcpft7rpxjjz26cpzvumd,0,368047701261,368047701261,5.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
WeStaking,cosmosvaloper1ptyzewnns2kn37ewtmv6ppsvhdnmeapvtfc9y5,0,365570803294,365570803294,5.00%,N,Y,0.997,4/10,N,gov<5/10 (fraction=0.400),0.00%,
🐱biglazycat.com,cosmosvaloper160794m2vw5yu2dvmsw8lcjh33ur26myjxurm4n,0,353959033259,353959033259,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
Vitwit (Previously Witval),cosmosvaloper1ddle9tczl87gsvmeva3c48nenyng4n56nghmjk,0,335722586078,335722586078,5.00%,N,Y,1,4/10,N,gov<5/10 (fraction=0.400),0.00%,
GATA HUB,cosmosvaloper10unx6s0cdqntvrumd5hs07rgd5ytcztqh8etw6,0,312331304233,312331304233,5.00%,N,Y,0.998,10/10,N,over_32_cap,0.00%,
WhisperNode 🤐,cosmosvaloper19ecn7ljwp6el2pc5lldyauwv05ufwut9mm38r5,0,304222326480,304222326480,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Finality,cosmosvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wxxp9gd,0,298914593964,298914593964,5.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Onbloc Node,cosmosvaloper10jzj3jjd3frna0ay08sh4zu4fpy957s49jkk7m,0,295760942981,295760942981,9.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Blockpower,cosmosvaloper1rpgtz9pskr5geavkjz02caqmeep7cwwpv73axj,0,283679834206,283679834206,5.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
stake.systems | autocompound,cosmosvaloper1ualhu3fjgg77g485gmyswkq3w0dp7gys6qzwrv,0,261579643693,261579643693,5.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Blocks United | blocksunited.com,cosmosvaloper1jmykcq8gylmy5tgqtel4xj4q62fdt49sl584xd,0,259458258976,259458258976,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KalpaTech,cosmosvaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetgucudztfe,0,257103686638,257103686638,10.00%,N,Y,1,8/10,N,over_32_cap,0.00%,
Nodeify,cosmosvaloper16s96n9k9zztdgjy8q4qcxp4hn7ww98qkrka4zk,500000000,254790833884,254290833884,5.00%,N,Y,0.997,7/10,N,over_32_cap,0.01%,
Sygnum,cosmosvaloper1jx7uhnrg8pylqydtxwykc288mzh24866emytpa,0,252487823261,252487823261,10.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),0.00%,
Silk Nodes,cosmosvaloper1aewyh4gtvayx6v7w592jdfylawk4rsu9tfvfgm,74256475681,319056075597,244799599916,5.00%,N,Y,1,10/10,N,over_32_cap,1.89%,
MultiChain ventures,cosmosvaloper1vf44d85es37hwl9f4h9gv0e064m0lla60j9luj,0,235728951125,235728951125,10.00%,N,Y,0.999,1/10,N,gov<5/10 (fraction=0.100),0.00%,
IRISNET,cosmosvaloper1ssm0d433seakyak8kcf93yefhknjleeds4y3em,0,230025318469,230025318469,9.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Staking Facilities,cosmosvaloper1x88j7vp2xnw3zec8ur3g4waxycyz7m0mahdv3p,0,226661315826,226661315826,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
🇨🇭 Vortex.live 🟢,cosmosvaloper1gxju9ky3hwxvqqagrl3dxtl49kjpxq6wlqe6m5,0,222038497550,222038497550,10.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Bro_n_Bro 100% Slash-protected,cosmosvaloper106yp7zw35wftheyyv9f9pe69t8rteumjrx52jg,114003218173,332528439665,218525221492,5.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),2.91%,
Stake&Relax 🦥,cosmosvaloper16qnr6snzq49l6grkyu39lzchnfv3ajfdvejx55,0,218438232437,218438232437,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
Stakewolle.com |100% Insurance,cosmosvaloper1gf4wlkutql95j7wwsxz490s6fahlvk2s9xpwax,84167911303,301939665869,217771754566,5.00%,N,Y,0.997,9/10,N,over_32_cap,2.15%,
TTT VN,cosmosvaloper13ql36flc4cdjhx08hke5vpr4dyv03aafnmvtnc,39645737,209486941331,209447295594,10.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
Huginn,cosmosvaloper1am8wmhwta4swx8f4quvffu7hqw48aujwypp0ew,0,206532097405,206532097405,5.00%,N,Y,0.999,7/10,N,over_32_cap,0.00%,
Cosmic Validator | 100% Uptime & Auto-compound,cosmosvaloper1de7qx00pz2j6gn9k88ntxxylelkazfk3g8fgh9,113981509658,318992321497,205010811839,10.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",2.91%,
Colossus,cosmosvaloper18s3k8dt73e28rraqk70u9xwtv9wlav83n5mqjx,0,194331981037,194331981037,10.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
w3coins,cosmosvaloper15w6ra6m68c63t0sv2hzmkngwr9t88e23r8vtg5,0,194019282881,194019282881,5.00%,N,Y,1,2/10,N,gov<5/10 (fraction=0.200),0.00%,
EthicalNode,cosmosvaloper15uarq305pfjftjv532jakjx0p52zflzxfr8e42,0,189372657253,189372657253,5.00%,N,Y,1,3/10,N,gov<5/10 (fraction=0.300),0.00%,
FreshSTAKING,cosmosvaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjkfg0gh,0,185321282091,185321282091,5.00%,N,Y,0.999,9/10,N,over_32_cap,0.00%,
BigBrainStaking,cosmosvaloper1wwcp3ath738qcy3panwqxtva3w28kvqdjw5hee,0,176658258649,176658258649,10.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),0.00%,
Republic,cosmosvaloper14upntdx8lf0f49t987mj99zksxnluanvu6x4lu,0,176150736025,176150736025,5.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),0.00%,
🐹 Quokka Stake,cosmosvaloper1xqz9pemz5e5zycaa89kys5aw6m8rhgsvw4328e,0,175479404617,175479404617,5.00%,N,Y,0.999,10/10,N,over_32_cap,0.00%,
EZ Staking,cosmosvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9waw7sxzwx,0,174182501476,174182501476,5.00%,N,Y,1,2/10,N,gov<5/10 (fraction=0.200),0.00%,
Commons Hub,cosmosvaloper1ehlmvdvgkpfcx8f07l929udjerc9mtyhl07ynp,0,173408646407,173408646407,10.00%,N,N,0.998,0/10,N,"inactive, gov<5/10 (fraction=0.000)",0.00%,
Easy 2 Stake,cosmosvaloper1e0plfg475phrsvrlzw8gwppeva0zk5yg9fgg8c,0,171011186510,171011186510,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Defi Wallet,cosmosvaloper1my5hjhl3gv47jndnfhj6l726ppjtszza94l320,0,169517770677,169517770677,7.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),0.00%,
XPRV,cosmosvaloper16pp7hn3auelgc8z9tcax5jj8q490288cp53t0d,0,164664072438,164664072438,5.00%,N,Y,0.998,8/10,N,over_32_cap,0.00%,
strangelove,cosmosvaloper130mdu9a0etmeuw52qfxk73pn0ga6gawkxsrlwf,0,163574967337,163574967337,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ZKV,cosmosvaloper1v5y0tg0jllvxf5c3afml8s3awue0ymju89frut,0,161598850686,161598850686,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Tessellated,cosmosvaloper1fun809ksxh87nzf88yashp9ynjz6xkscrtvzvw,0,160557095500,160557095500,5.00%,N,Y,0.999,9/10,N,over_32_cap,0.00%,
🌐 KysenPool Sky ☁️,cosmosvaloper146kwpzhmleafmhtaxulfptyhnvwxzlvm87hwnm,0,153118101597,153118101597,5.00%,N,Y,0.992,1/10,N,gov<5/10 (fraction=0.100),0.00%,
Alessandro Mazza,cosmosvaloper18al7yt9q5a7n7aqje9dat36efyxssyahmx2gzs,0,152624432233,152624432233,10.00%,N,Y,0.998,0/10,N,gov<5/10 (fraction=0.000),0.00%,
NEOPIN,cosmosvaloper1ulawrs2d3ajw083a9u6nxsyg5j93kdu6pudrag,0,151955451833,151955451833,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Chiter in Cosmos ⚛,cosmosvaloper140kq2fts8ed9m73a6dch7sgdap6hnp2p95f92k,0,151774933561,151774933561,5.00%,N,Y,0.992,10/10,N,over_32_cap,0.00%,
Kintsugi Nodes,cosmosvaloper1usvshtypjw57edkwxq3tagme665398f0hf4wuc,0,150703762034,150703762034,10.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),0.00%,
TerraBitcoin Club | Autocompound through REStake,cosmosvaloper1v69lzl909kje64k8vae24uytpxcnpxgullz2dx,0,143388319013,143388319013,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
HashKey Cloud,cosmosvaloper1cgh5ksjwy2sd407lyre4l3uj2fdrqhpkzp06e6,0,141562506266,141562506266,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
blockscape,cosmosvaloper13x77yexvf6qexfjg9czp6jhpv7vpjdwwkyhe4p,0,138605983391,138605983391,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
interchain.FM🥩,cosmosvaloper1z96p06tf6pqeca9gatv8h9hp83z2ng4l6erxj4,0,137019910137,137019910137,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
