Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
✅ CryptoCrew Validators,injvaloper1nq37nq79w2j76xj8qhjzcn6vh0wlx0qk2r7zm6,992706187155794685663,1350308120394205393220618,1.34932E+24,5.00%,N,Y,,,Y,OK,4.01%,3.31%
Ready Block,injvaloper1yljq5pdnx84kkg30jfmz6ddu4eyp7twyp4z40f,0,1314713175165259747129236,1.31471E+24,5.00%,N,Y,,,Y,OK,0.00%,3.22%
Black Panther | Delegate for Claimdrop,injvaloper10pe4avat38u38yzj5hvnw235uecfff6c73s8fn,0,1189377222250361878155567,1.18938E+24,5.00%,N,Y,,,Y,OK,0.00%,2.91%
Allnodes,injvaloper14w4qu60azpz5zkw5yrcvmaxqh6xg5sny7qm6rm,0,1089441306385688608357735,1.08944E+24,5.00%,N,Y,,,Y,OK,0.00%,2.67%
Republic,injvaloper1nxq05qdle8w5gm6fagda56euwt4rgvv4ktddcc,0,1088080725286755974486637,1.08808E+24,5.00%,N,Y,,,Y,OK,0.00%,2.67%
Hex Trust,injvaloper1u8npsgrcyk4csp0cpzecwkvcqw4e6thqzcrvp7,0,1028185424787737515110745,1.02819E+24,7.50%,N,Y,,,Y,OK,0.00%,2.52%
BitGo by Twinstake,injvaloper1pkyycsewsfclqq4vshge540hwnqpqvlj3p80an,0,1009700988001127978180282,1.0097E+24,8.00%,N,Y,,,Y,OK,0.00%,2.47%
polkachu.com,injvaloper125fkz3mq6qxxpkmphdl3ep92t0d3y9695mhclt,2461047613895347554076,1004942333524726262189358,1.00248E+24,5.00%,N,Y,,,Y,OK,9.95%,2.46%
Smart Stake 📈📊,injvaloper1xwsnq88kc8wcrp34qenxf3dvhl5n02yj93u755,815291324783448075173,987165624928171063759889,9.8635E+23,5.00%,N,Y,,,Y,OK,3.29%,2.42%
Chorus One,injvaloper14yeq3lkajldaggj28hmq8xng9xux7x5g46hezv,405019455547396538408,979676589671541966095005,9.79272E+23,7.50%,N,Y,,,Y,OK,1.64%,2.40%
AutoStake 🛡️ Slash Protected,injvaloper1acgud5qpn3frwzjrayqcdsdr9vkl3p6hrz34ts,2461631215416309220988,924385949195706199114474,9.21924E+23,5.00%,N,Y,,,Y,OK,9.95%,2.26%
Decentrio-Labs,injvaloper1mlsg82x0mnw88u2teg0kceautjktgcl08tqfs4,0,920569656699486320757792,9.2057E+23,5.00%,N,Y,,,Y,OK,0.00%,2.26%
Imperator.co,injvaloper1esud09zs5754g5nlkmrgxsfdj276xm64cgmd3w,976482064873060357468,919425750954359077334972,9.18449E+23,5.00%,N,Y,,,Y,OK,3.95%,2.25%
Citadel.one,injvaloper1hsxaln75wjs033t3spd8a0gawl4jvxawn6v849,2423930557162185565832,786814295671860162939792,7.8439E+23,5.00%,N,Y,,,Y,OK,9.80%,1.92%
Keplr,injvaloper1845wspsvm3z95a2zycz3t49gn7celq48dlyscc,0,763575834460283603979901,7.63576E+23,5.00%,N,Y,,,Y,OK,0.00%,1.87%
Kiln,injvaloper1vm2gflv53mzy9ak4f8cr9ml3xus980wywe9fx2,0,748948149785046406099314,7.48948E+23,10.00%,N,Y,,,Y,OK,0.00%,1.84%
Helios Staking,injvaloper1ffsdugrhfzdyxltjve8v68n6aazyc6p97uhfn0,2060346809603067347615,735883520580136032538895,7.33823E+23,5.00%,N,Y,,,Y,OK,8.33%,1.80%
B-Harvest,injvaloper1zpy3qf7us3m0pxpqkp72gzjv55t70huy33t47x,355763487178231887338,651733610906136919316927,6.51378E+23,10.00%,N,Y,,,Y,OK,1.44%,1.60%
HighStakes.ch | Daily Airdrops,injvaloper1f2kdg34689x93cvw2y59z7y46dvz2fk8lhddfz,748644031089625762941,564936659720032490348719,5.64188E+23,5.00%,N,Y,,,Y,OK,3.03%,1.38%
Neptune Foundation,injvaloper1qzu3s7uzydpj0vcgrgp04j7u48pgkesy7zl7t3,0,561634999296273614800610,5.61635E+23,5.00%,N,Y,,,Y,OK,0.00%,1.38%
NTT Digital,injvaloper177zqwtsnuhax28w5xpmf33wsl7l2xxf6y6xshc,0,554469543492121019188401,5.5447E+23,8.00%,N,Y,,,Y,OK,0.00%,1.36%
Kiln (legacy - please redelegate),injvaloper1rf0fczrw2gnhuju86kmjtku4dvf9dcc2mpe7pe,399650321554549206774,551477601560014502481886,5.51078E+23,10.00%,N,Y,,,Y,OK,1.62%,1.35%
Twinstake,injvaloper18cyc7wxru3g9de3emwy9pdh5x0vevxp3p2623y,0,531118914358825242285983,5.31119E+23,8.00%,N,Y,,,Y,OK,0.00%,1.30%
Crosnest,injvaloper1fqrdtx7pyps6eytn3356j9cs4f8zl0eevlt3rt,538197322630848829573,508694511455191398851987,5.08156E+23,10.00%,N,Y,,,Y,OK,2.17%,1.25%
Kahuna,injvaloper1qkwpk4pf6txgazfs8lnjzj75pc47z9g26lww7r,0,507778741273274463977381,5.07779E+23,5.00%,N,Y,,,N,over_32_cap,0.00%,
TokenStation.app,injvaloper1qndvee93f30q3ra2hncasphm22k97vpr89zusa,0,501013963771796230334313,5.01014E+23,10.00%,N,Y,,,N,over_32_cap,0.00%,
Trust Nodes,injvaloper1dyntafvjynns5zyltwgyktej0y5zt84y3npkt4,0,491962259190440013217822,4.91962E+23,10.00%,N,Y,,,N,over_32_cap,0.00%,
A41,injvaloper145cktyaw3ec7nwt3nyawvx5yy9l58ppy9fhltx,0,447067459631396106970535,4.47067E+23,5.00%,N,Y,,,N,over_32_cap,0.00%,
Lavender.Five Nodes 🐝,injvaloper155yk4wfn0xqye80exlsr6hu4qdfsvsgwg3jckk,358448054174655553154,411098340005935544970003,4.1074E+23,5.00%,N,Y,,,N,over_32_cap,1.45%,
Dynamo DeFi,injvaloper17mudupc8qlwpnegqwulz6ajlkhsfta6zg2wg55,0,410407352804036674244434,4.10407E+23,5.00%,N,Y,,,N,over_32_cap,0.00%,
Google Cloud,injvaloper1vumvzchlgfsu9fnj5xn2zpf7w888sdmjuu33qe,0,399815757867279627361895,3.99816E+23,100.00%,N,Y,,,N,commission>10%,0.00%,
FalconX,injvaloper1da0shwz2mcup5rxkykquc9a7mh4s2hkeah9wuc,0,353824766143763907195414,3.53825E+23,5.00%,N,Y,,,N,over_32_cap,0.00%,
TTT VN,injvaloper1an6hyf4h2au53aa3tuy6yjjr4edsd2xvg5kc2p,0,342095128963604979483468,3.42095E+23,10.00%,N,Y,,,N,over_32_cap,0.00%,
Ledger by Chorus One,injvaloper1ntn4j2lsu3k60g8xj9pqshqvdj2q5tygyvczpy,0,332963824395633297313649,3.32964E+23,8.00%,N,Y,,,N,over_32_cap,0.00%,
gumi,injvaloper1pff5lusdc9htm0z96l02a0yh9e6erphrllndet,0,324472345337223229345039,3.24472E+23,10.00%,N,Y,,,N,over_32_cap,0.00%,
Outlier Ventures,injvaloper1hf2y3x956cw9v43ruj060zjdamwh9xs2ezja8p,0,300003563442009000211226,3.00004E+23,100.00%,N,Y,,,N,commission>10%,0.00%,
KDAC,injvaloper1guh04j8x8fxpax3ghf7wlf798xey8576kyfwza,0,299998488383791368960910,2.99998E+23,10.00%,N,Y,,,N,over_32_cap,0.00%,
Talis Protocol,injvaloper1h37jxecva2xgm78ejw3683vrw932j6nuzgdxgj,0,199639688526737023025268,1.9964E+23,5.00%,N,Y,,,N,bottom_5%_stake,0.00%,
PRYZM | StakeDrop,injvaloper1v2wjf06nutm9phvh5hgc3twpst9q50y4f8ckd5,0,169619948279890265658286,1.6962E+23,5.00%,N,N,,,N,inactive,0.00%,
GalaxyDigital,injvaloper15y9lns6gnhcp8jlkfqmxqgtlff4racajqst5ar,0,74818145241717543903162,7.48181E+22,10.00%,N,Y,,,N,bottom_5%_stake,0.00%,
Stakecito,injvaloper1ee7xnhczhvu064utmdn48sh0wx7zq3pgy6frgm,543449736319503827910,74092581112203668630122,7.35491E+22,5.00%,N,N,,,N,inactive,2.20%,
Stakely.io - Please Redelegate,injvaloper1mwerm24kce7dcl59t6n0caw7c8zxgkrjj9svwj,373621693719658881682,45600673700645345040093,4.52271E+22,5.00%,N,N,,,N,inactive,1.51%,
"Frens (🤝,🤝)",injvaloper1m4pj2y9qrm77m9gsa8uu7xj6xjyy7du5hg2t2d,362183103908810218638,37852103064320993568985,3.74899E+22,5.00%,N,N,,,N,inactive,1.46%,
PartnerStaking | Timeworx.io Airdrop,injvaloper1hkjsxadg0a0dj5pwdyfnf8qm0az6wcxcwhdnry,0,35554853197997824119186,3.55549E+22,5.00%,N,N,,,N,inactive,0.00%,
PFC - Plan For Chaos,injvaloper15vlkdnu2c0k0gaclgycnyjm7c5f3hsde034f5p,656785151690259458694,29630416029671081083434,2.89736E+22,5.00%,N,N,,,N,inactive,2.65%,
Dojo | Delegate for Airdrop,injvaloper17dt0hpykufxjrc7fh8rxwgv6z9kx8vlgg0qqrs,0,22748093331910347079372,2.27481E+22,5.00%,N,N,,,N,inactive,0.00%,
Atomic Nodes,injvaloper1zy5ufk2aluhyup57j0y3ugm68s3lz9nfw8v30r,0,17404036259118556370115,1.7404E+22,10.00%,N,N,,,N,inactive,0.00%,
kingnodes 👑,injvaloper1p66ez0ywzssuq26f7056mx3ydgvkfqw8lf93e8,0,16828865823329043838507,1.68289E+22,5.00%,N,N,,,N,inactive,0.00%,
Swiss Staking | Bare Metal | Bunker,injvaloper1r4lvwh0pmkmjewa76rem7ndr0z8zg3pseyfpux,0,16054334783453532249806,1.60543E+22,5.00%,N,N,,,N,inactive,0.00%,
Stakewolle.com | Auto-compound,injvaloper1kpfxtqt5cmlew46dem32fqlk5g6k4wyueh4szu,1012782079476876012635,13649314076280254609906,1.26365E+22,5.00%,N,N,,,N,inactive,4.09%,
StakeLab.zone,injvaloper1r3lgsyq49zvl36cnevjx3q6u2ep897rws9hauk,0,12392911909035561118015,1.23929E+22,5.00%,N,N,,,N,inactive,0.00%,
Injective Finance,injvaloper1s28qvpfpq3525ep0surypnmwkfy8d2n237pnc4,0,11617851211468957652166,1.16179E+22,5.00%,N,N,,,N,inactive,0.00%,
Ubik Capital - CLOSED - Inactive - PLS REDELEGATE,injvaloper1h4t5dqenq86znza06thc64pzyxtme7zltyeg8k,1294661614101360923388,12342477108891652981148,1.10478E+22,5.00%,N,N,,,N,inactive,5.23%,
POSTHUMAN 🧬 StakeDrop,injvaloper1e84fr6cxgcflv3fc9ey6n8425au7zx6wsztrle,0,10919549373336800297210,1.09195E+22,5.00%,N,N,,,N,inactive,0.00%,
Golden Ratio Staking,injvaloper1agu7gu9ay39jkaccsfnt0ykjce6daycjuzyg2a,0,7906426966644225348333,7.90643E+21,5.00%,N,N,,,N,inactive,0.00%,
ECO Stake 🌱 | REStake.app,injvaloper1vqz7mgm47xhx25xu5g9qagnz48naks6pk6fmg2,0,6009723465162853679373,6.00972E+21,5.00%,N,N,,,N,inactive,0.00%,
BackBone Labs | Delegate for $SOUL Claim Drop,injvaloper16gdnrnl224ylje5z9vd0vn0msym7p58f00qauj,623986746212213802408,6256197000389421095833,5.63221E+21,10.00%,N,N,,,N,inactive,2.52%,
Open DeFi,injvaloper185jhauhyttg2d5j535hksj234dn0hg0zy6q5el,0,5161342606465321330394,5.16134E+21,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Orman.xyz,injvaloper14ncezrfu3hxauehjntf6pdpme7l5etqsep2qp6,0,4771970563821464729063,4.77197E+21,5.00%,N,N,,,N,inactive,0.00%,
Meria,injvaloper13xg5mkd6maqxye07x9za0kaj756drw2r45yk5w,0,3517115898523813483700,3.51712E+21,5.00%,N,N,,,N,inactive,0.00%,
WolfEdge,injvaloper1dqryh824u0w7p6ajk2gsr29tgj6d0nkfeka457,0,2886851600000000010000,2.88685E+21,5.00%,N,N,,,N,inactive,0.00%,
Oni | Stake for BoostDrop™ 🚀,injvaloper1f566hkhdhf9s3hskd43nggj7qsc7g0xxtqylr7,0,2522835221663840208271,2.52284E+21,5.00%,N,N,,,N,inactive,0.00%,
Redelegate,injvaloper1v2xylfeyry808ltt0hwxggzt0fns6uwh74mku3,506332679586341839664,2871784934131627602944,2.36545E+21,5.00%,N,N,,,N,inactive,2.05%,
NINJA,injvaloper1kvlepclamftkwx5qqu4463jznsvru24n472cy7,0,2301130434452748837028,2.30113E+21,5.00%,N,N,,,N,inactive,0.00%,
w3coins,injvaloper1tly62qxj2t8wz2zw4d7p37jcysvgasqa0zjtlk,0,2094447467476392915762,2.09445E+21,5.00%,N,N,,,N,inactive,0.00%,
Four Pillars,injvaloper126he4tz5a2w3y90ecraxz6x6wh7dxyukfx8665,0,2029652646640741376429,2.02965E+21,5.00%,N,N,,,N,inactive,0.00%,
Coinage x DAIC,injvaloper1ltu4jgw850x7kg9kl7g8hjtuzatvzfpy0svplt,0,1942834763937924564898,1.94283E+21,5.00%,N,N,,,N,inactive,0.00%,
01node,injvaloper17y9pmvrwcmytrvsurduj7ts0s8unzr55a6ffa3,0,1809214234134681131553,1.80921E+21,5.00%,N,N,,,N,inactive,0.00%,
coinhall.org 📈🔄,injvaloper1ka5clr8wmdr50cs8dcrnfsszyunlxs72r36j5e,0,1083192365703689843116,1.08319E+21,10.00%,N,N,,,N,inactive,0.00%,
Forbole,injvaloper12s9d7l53ef2c8avrn7pgd6dfeeg2yzel58ztfx,0,1072686289459850365178,1.07269E+21,9.50%,N,N,,,N,inactive,0.00%,
AUDIT.one,injvaloper16gquuvkj7yreyvmmmha4uke9cjtd6t3nh5r76d,0,682374757620030281657,6.82375E+20,7.00%,N,N,,,N,inactive,0.00%,
InfStones,injvaloper1xnaddzjzml9uw88cruyljm93v8quexnsawtr4j,0,679070026691199231171,6.7907E+20,10.00%,N,N,,,N,inactive,0.00%,
Innovating Capital,injvaloper1rqqpyuka5dxulzjslnzjld2ltcw5095rr0jz07,0,543932434109113272612,5.43932E+20,5.00%,N,N,,,N,inactive,0.00%,
Injective Node 1,injvaloper1jpnuzes6hd3kjye9f8fsrum8dhj8dylwq5gdcc,0,534812836239732600528,5.34813E+20,7.00%,N,N,,,N,inactive,0.00%,
DSRV,injvaloper1p90whzaz28ayhmqqw0ur8283tsu8ad3jfqz0s0,0,456263731266683254948,4.56264E+20,10.00%,N,N,,,N,inactive,0.00%,
Redelegate to WhisperNode 🤐,injvaloper1cutynk8xve9lqmwt4nn575x95v9849zj6p9564,0,455745106921975921049,4.55745E+20,5.00%,N,N,,,N,inactive,0.00%,
Please undelegate,injvaloper1n6z54tf5rezqurq7vn4xy6gfj9u7m5axen0ycc,0,386242314923478702086,3.86242E+20,10.00%,N,N,,,N,inactive,0.00%,
Cosmic Validator | Top Uptime & Auto-compound,injvaloper1fa558ytfnekl2zlmv7zpupam7zrcj2wkpqt90x,0,346516400735710372856,3.46516E+20,9.90%,N,N,,,N,inactive,0.00%,
Migrating to ‘Keplr’ - Please Redelegate,injvaloper1444m5prz36s4t4gr7kca5lgc682h94yutqrgpg,0,324964288518944588269,3.24964E+20,10.00%,N,N,,,N,inactive,0.00%,
WhisperNode 🤐,injvaloper1377ptxfucjnx8l0d2xxkshfu6wxjf0tel2x7ee,0,289760485195344696426,2.8976E+20,5.00%,N,N,,,N,inactive,0.00%,
BitNordic (decommissioned),injvaloper1v93fqstgfkqnw080mv8sv5p5fq7n2h7e4kuz5r,0,283170892288630466346,2.83171E+20,5.00%,N,N,,,N,inactive,0.00%,
Vault Staking,injvaloper1r5sv0r4t2uu3hxrg4ectp2k75u7vn2g9u64lvh,0,253123240333747364123,2.53123E+20,5.00%,N,N,,,N,inactive,0.00%,
Node X,injvaloper1zjjw8p4llg4uee4hqwe04kat4haf734wegcr24,0,170102420226347280572,1.70102E+20,5.00%,N,N,,,N,inactive,0.00%,
redelegate to StakeLab,injvaloper1ackww60mtpc24d3wccxz90wyx5gxq0ggwtnw6c,0,163517613781981120464,1.63518E+20,5.00%,N,N,,,N,inactive,0.00%,
Artifact,injvaloper1sdd8krauuydtauk8je6zexcw5llj8aunyhlz89,0,129000000000000010000,1.29E+20,10.00%,N,N,,,N,inactive,0.00%,
staking engine,injvaloper1nalrvx5zy2qrgx2h0fquzg7ehlwqpf3pzckv8y,0,127781555907136746323,1.27782E+20,5.00%,N,N,,,N,inactive,0.00%,
Contribution DAO,injvaloper1axd525a65ly3p878g3hcqw7ykhas0rmk8ws3na,0,121878560535278325587,1.21879E+20,10.00%,N,N,,,N,inactive,0.00%,
<decommissioned>,injvaloper1dknnk0nzap8h07elxays2ecldxq9elu3dzqvqr,0,78105492492032342440,7.81055E+19,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
5.0 Validator | Airdrop,injvaloper1x2k4l6k57c2rqhyzdef6y9galutn7psegeqylz,0,77057048724523687294,7.7057E+19,5.00%,N,N,,,N,inactive,0.00%,
Nala DAO,injvaloper1tly0qyahfpe53jkrxem9lmfcr3f2mmxtgl2kzc,0,74932913651792889213,7.49329E+19,5.00%,N,N,,,N,inactive,0.00%,
Finoa-Consensus-Services,injvaloper18kcu6w92u4mq4dsudpcrufdfmtgu7q2r753t72,0,67656284637126956528,6.76563E+19,10.00%,N,N,,,N,inactive,0.00%,
Injective Node 0,injvaloper1yqdrkyp37w46aant2u80v2rapuuz7eg3rl4arg,0,50951922116358635475,5.09519E+19,7.00%,N,N,,,N,inactive,0.00%,
Huobi,injvaloper1d4ndu7jeeln3qaxuyakazkm7v4kep5qrtdz9k7,0,50357358193032685261,5.03574E+19,10.00%,Y,N,,,N,"inactive, CEX",0.00%,
Nebula,injvaloper158m0v02cahrec02q0mlzwwztv95avdh9ldadne,0,49010000000000010000,4.901E+19,5.00%,N,N,,,N,inactive,0.00%,
Orion - Auto-Compound & 0% Fees,injvaloper10zxm0rklrnurd999xgr4ss8v2q9qsjlfhhk9mk,0,45975395606851182742,4.59754E+19,5.00%,N,N,,,N,inactive,0.00%,
DOUBLETOP,injvaloper1n5yluh6k9zqv74jw35r5s5zy808xpzfq4ea8jf,0,39221827373627304158,3.92218E+19,7.00%,N,N,,,N,inactive,0.00%,
Bi23 Labs,injvaloper13c0m2t3hmaqp43rw0t97utvy5dc7cktes0swce,0,33974461295081702327,3.39745E+19,5.00%,N,N,,,N,inactive,0.00%,
Mblock,injvaloper10gunj074eyp4l8n5kta4w7960nxer2ucvfrdsv,0,30672220704107867683,3.06722E+19,10.00%,N,N,,,N,inactive,0.00%,
please redelegate - shutting down,injvaloper125j4jg5d5hs3xvgfn0me69kgdlv9xe9zknvcz4,0,16973901087608331024,1.69739E+19,5.00%,N,N,,,N,inactive,0.00%,
Copper,injvaloper1p5w2pquxj0plswe4jwczxj86tzuupqpydg3n64,0,14575698255801541380,1.45757E+19,8.80%,N,N,,,N,inactive,0.00%,
Notional,injvaloper16eg6wf2k6v0lzwu2vsrhxhe0tcycgr7jm98nyz,0,14155990657675981898,1.4156E+19,9.69%,N,N,,,N,inactive,0.00%,
jabbey,injvaloper1xwazl8ftks4gn00y5x3c47auquc62ssucyym4v,0,11158844020336100252,1.11588E+19,10.00%,N,N,,,N,inactive,0.00%,
KDAC,injvaloper1egc6mep7z8sa0tglm63qzwq4kdgyd8ccapydkt,0,10000000000150289702,1E+19,10.00%,N,N,,,N,inactive,0.00%,
Psycho Node,injvaloper1ejnw6efrt7f6v6n0xhqlpxunlxmpllnusy2gf3,0,6978900110000010034,6.9789E+18,5.00%,N,N,,,N,inactive,0.00%,
HashQuark,injvaloper1zaahxq8my6nqvp64flacugxdyxp6tmm8st3hrz,0,6009982681279701502,6.00998E+18,10.00%,N,N,,,N,inactive,0.00%,
test-node,injvaloper1xwvvcg6j2gvfsfg5h9cgp57057n9mm0kryfcj2,0,5495000000000010001,5.495E+18,10.00%,N,N,,,N,inactive,0.00%,
MCF,injvaloper1nxahyr4v2hzemdfwxv90djs9vwgpenc2zzxelk,0,5E+18,5E+18,10.00%,N,N,,,N,inactive,0.00%,
Tané,injvaloper1m5lqvd8kr2s7lx3j2c7cfa33hxrqa3cth9pd56,0,5E+18,5E+18,10.00%,N,N,,,N,inactive,0.00%,
CosmosPug 🍒,injvaloper13aanu4acwtjh68a6ec5gm200nx6zqcyqz8r0jq,0,4.526E+18,4.526E+18,5.00%,N,N,,,N,inactive,0.00%,
POSTCAPITALIST🎩,injvaloper1get4y2tqyp047ftym76c4avl4remldtrrj9knt,0,2875126491730891747,2.87513E+18,8.00%,N,N,,,N,inactive,0.00%,
Node & Validator,injvaloper1nc9ppgynj4fxqlsxq62sh4zfvf59la6rkjy734,0,2.30158E+18,2.30158E+18,10.00%,N,N,,,N,inactive,0.00%,
nysa.network,injvaloper1n2q9ke92yjyc3uf6084d9jssuu9urj608cc2hp,0,2236387346724305256,2.23639E+18,7.00%,N,N,,,N,inactive,0.00%,
Twinstake,injvaloper13p7suhhxrd6rrj6kka39sadklartjpekm9hes8,0,2100000000000010001,2.1E+18,8.00%,N,N,,,N,inactive,0.00%,
Please Re-delegate,injvaloper197m0n2yxtfhz0uv4ehhddqrsjeg6xsp250nh0y,0,2029035085325530296,2.02904E+18,5.00%,N,N,,,N,inactive,0.00%,
Cosmology,injvaloper1njnkzz20mlmxff9vs42wgx22lcqtmsqjxr46ua,0,2012599702262290404,2.0126E+18,5.00%,N,N,,,N,inactive,0.00%,
moonshot | 100% MEV Return to Stakers,injvaloper18lftv08vsplm39ht2xysp7wsauch03nwfqckxh,0,2E+18,2E+18,5.00%,N,N,,,N,inactive,0.00%,
Alessandro Mazza,injvaloper1lshp7qy8mzlc3fpqjservcxfwg3j52a2cv26n2,0,2E+18,2E+18,10.00%,N,N,,,N,inactive,0.00%,
BlockHunters 🎯,injvaloper10gt552f5sw80lmd9a43rkvvgf6wj0nk3r7cwzf,0,1916083200894855967,1.91608E+18,5.00%,N,N,,,N,inactive,0.00%,
Stake.tips,injvaloper1hz3svgdhmv67lsqlduu0tcnd3f75c0xrzcsgtk,0,1451696734965289447,1.4517E+18,10.00%,N,N,,,N,inactive,0.00%,
Bro_n_Bro,injvaloper1sa9d42qyqqf3zmgvwwslxgfdlcya6s4a7msz8j,0,1329607826662584087,1.32961E+18,5.00%,N,N,,,N,inactive,0.00%,
Liquify,injvaloper1zjpmmu8yr30z477dmdt9k9u85am0k2wtsdzxlv,0,1.211E+18,1.211E+18,10.00%,N,N,,,N,inactive,0.00%,
redelegate_please,injvaloper1z8rcledwadkcyykvn20zxr032fnv787vv46hlg,0,1099030000000010007,1.09903E+18,5.00%,N,N,,,N,inactive,0.00%,
Injective Node 3,injvaloper1m3jmau90vepl2nyvhljrkgl7sq78algxmew74t,0,1037139149095897569,1.03714E+18,7.00%,N,N,,,N,inactive,0.00%,
INJ,injvaloper173h9qv2vqvnjd58wel9y8rf33vpzfklhhj8lg6,0,1011000000000009999,1.011E+18,5.00%,N,N,,,N,inactive,0.00%,
Synergy Nodes,injvaloper1y4pfpkwpy6myskp7pne256k6smh2rjta694yq5,0,1.001E+18,1.001E+18,5.00%,N,N,,,N,inactive,0.00%,
Cosmos Spaces,injvaloper1sgcawjmfm7q7rmfdwfuaxxpk806jq96kqswv83,0,1.001E+18,1.001E+18,5.00%,N,N,,,N,inactive,0.00%,
AzureNode,injvaloper1e8gk2jyfn0vwr3ewk02lfjluvxhxsd7k9qn7nx,0,1.001E+18,1.001E+18,10.00%,N,N,,,N,inactive,0.00%,
Mblock,injvaloper1nj2fs96zjs4zln4cxuhha2jxhcmzqj5mprmugx,0,1E+18,1E+18,10.00%,N,N,,,N,inactive,0.00%,
$MAX injective,injvaloper1z4z0erxx80cex9kgrk5ynk6gczs0qvale6ae48,0,1E+18,1E+18,5.00%,N,N,,,N,inactive,0.00%,
OKX Earn,injvaloper195htudzwkmgn64wvyp7e474ul9t62ws9sr3rhn,0,1E+18,1E+18,5.00%,Y,N,,,N,"inactive, CEX",0.00%,
NFTSwitch.xyz w/ Reality Flux,injvaloper1x7le0d537tsl3jnmmj0klhtv887p5shtn2pfyx,0,1E+18,1E+18,5.00%,N,N,,,N,inactive,0.00%,
undelegate,injvaloper1tjsc590u7m8pets0c8c3mym4ph6hyjgq4cc99q,0,1E+18,1E+18,5.00%,N,N,,,N,inactive,0.00%,
Hype INFRA,injvaloper1wh9a7f05yf4nqkmh7d9lyletzhefaa53txynrj,0,1E+18,1E+18,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Data Nexus,injvaloper10aral7chdg04cjt33dc4p9lnw4pygv6ersc8hh,0,1E+18,1E+18,10.00%,N,N,,,N,inactive,0.00%,
Autonomy,injvaloper14sqflyfz3h7qv7uhc83wt2n6jn8le5s6gp0qpr,0,1E+18,1E+18,5.00%,N,N,,,N,inactive,0.00%,
NODEJUMPER,injvaloper1kywsemgukghp6gah7yw6hmly9zc03z0479mzdn,0,1E+18,1E+18,5.00%,N,N,,,N,inactive,0.00%,
Fusion Trade,injvaloper1hq35mlvs2z6j9vz743fyj8krk4rfm929mus55p,0,1E+18,1E+18,5.00%,N,N,,,N,inactive,0.00%,
Onboarding,injvaloper1cv7939rer2xvld5gf5tlk06p4lvlgxh2fmt7x2,0,1E+18,1E+18,5.00%,N,N,,,N,inactive,0.00%,
DTEAM,injvaloper1e0yfhpzehx2wgnk4wheyr7wv49sa2eha4lvla0,0,1E+18,1E+18,5.00%,N,N,,,N,inactive,0.00%,
CroutonDigital,injvaloper1mwenu69h9wu389japxx9a8t4vqqden8wspkvpj,0,1E+18,1E+18,10.00%,N,N,,,N,inactive,0.00%,
