Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
0base.vc,bandvaloper13vd9rzgytsvcm278ufehsvdvg2kky2djwjguq7,0,408689604323,408689604323,10.00%,N,Y,,,Y,OK,0.00%,1.10%
AutoStake 🛡️ Slash Protected,bandvaloper1xs2penspev206jj0egh5qu7qmr6mjzfgj299xl,0,324162559443,324162559443,10.00%,N,Y,,,Y,OK,0.00%,0.87%
✅ CryptoCrew Validators #IBCgang,bandvaloper1ev4ylm9q6kyzsck3t6sw0h86zev95cfxzkn4cz,0,314197859154,314197859154,5.00%,N,Y,,,Y,OK,0.00%,0.85%
StakeLab,bandvaloper10s7t8prp0nz36g4dug5ftkm8elyg9hdtlpn6uv,0,311615412809,311615412809,5.00%,N,Y,,,Y,OK,0.00%,0.84%
Meria,bandvaloper1plau7keptn9qdt7nmhphltakv5t054f8lgwjdn,0,302205436471,302205436471,5.00%,N,Y,,,Y,OK,0.00%,0.81%
Stakeflow,bandvaloper17s35yz3rglx7pnjppm4u9l9ht2k9mr9tq0eyh6,0,301807671726,301807671726,10.00%,N,Y,,,Y,OK,0.00%,0.81%
Cosmos Spaces,bandvaloper1fzhy0swda9ajmtqeh0ch8v59ngnwsy8ys2dhv9,0,301532022027,301532022027,8.00%,N,Y,,,N,over_32_cap,0.00%,
StakingCabin,bandvaloper15ak2q82ddzhxfdgcah34sfxjr7gqchmm4qssqc,0,300350995291,300350995291,5.00%,N,Y,,,N,over_32_cap,0.00%,
ContributionDAO,bandvaloper1qcncyz7lk6am048zhuyh2vv47ymf929lpdfd7d,0,300037068895,300037068895,10.00%,N,Y,,,N,over_32_cap,0.00%,
TTT VN,bandvaloper1h9a8wasp8zvj8h06mp7tlm0eetgacafkyfqapc,0,300016847660,300016847660,10.00%,N,Y,,,N,over_32_cap,0.00%,
Nodes.Guru,bandvaloper1ppycvs7hfnw37aghc9mc58zy9al793sr4mwxjg,0,300003510000,300003510000,10.00%,N,Y,,,N,over_32_cap,0.00%,
node101,bandvaloper1l8zzhhe3ltlkk7sd38rcw7u6g9d609t2etc2zp,0,250049948837,250049948837,5.00%,N,Y,,,N,over_32_cap,0.00%,
🎲 Hub,bandvaloper147k9e3ssy8yh2xjqmgjc8pnvwgzrl4g2fj306s,0,239786551503,239786551503,10.00%,N,Y,,,N,over_32_cap,0.00%,
Antrix Validators,bandvaloper1tfej533yf07npx6cpl989k5mqrpdn4hdsuyqya,0,235233477146,235233477146,10.00%,N,Y,,,N,over_32_cap,0.00%,
Inter Blockchain Services,bandvaloper12v3458kg298ckge36lsqafmmggj3pywj062p2q,0,201322911190,201322911190,5.00%,N,Y,,,N,over_32_cap,0.00%,
Bro_n_Bro,bandvaloper13xe7vcptjcrj9jz3z0vu80tgmarxay99c2ucpn,0,201022715335,201022715335,5.00%,N,Y,,,N,over_32_cap,0.00%,
CrowdControl,bandvaloper1mfvez2maqvh4p07gvmq67ek2ul3ua4f8lgpg7n,0,112602729655,112602729655,1.00%,N,Y,,,N,over_32_cap,0.00%,
Atlas Staking (Autocompound Rewards),bandvaloper16c9s32mr3q59w6dupwreh5yyzu20nlp3ctxapu,0,101873715554,101873715554,9.00%,N,Y,,,N,over_32_cap,0.00%,
Discontinued,bandvaloper18fdf6hxw2y2u55xwhhplq438awuk52r27a9ghu,0,70776057567,70776057567,8.50%,N,N,,,N,inactive,0.00%,
feel-mining,bandvaloper1lgctql28g09l4a829teqev0mpqcup6vu2he8el,0,53356344479,53356344479,3.00%,N,N,,,N,inactive,0.00%,
ICON Foundation,bandvaloper1yz8rv4ptfgs5fd68jam3732p9smma7ceun3xqv,0,52555294409,52555294409,10.00%,N,N,,,N,inactive,0.00%,
Fantom Foundation,bandvaloper1g07e0vqcqpxax93uwn8sqgx4tse5n5g5h7vlyg,0,50016206660,50016206660,10.00%,N,Y,,,N,over_32_cap,0.00%,
DO NOT DELEGATE | Everstake,bandvaloper1jyze35artdzs5nhvalt6jnatzhg5z88rfpmv27,0,45014169707,45014169707,10.00%,N,N,,,N,inactive,0.00%,
StakeSabai,bandvaloper1vnsqgwu7jxd49u99etdzt028kkgwvuvz5x6lty,0,43917175500,43917175500,10.00%,N,Y,,,N,bottom_5%_stake,0.00%,
Please redelegate - Shutting down,bandvaloper1wwl9d8gvpktdjhdpzxe9yupunpkthzayysf2hn,0,25063000000,25063000000,5.00%,N,N,,,N,inactive,0.00%,
🐠stake.fish,bandvaloper1595hec3hxlag3a2p97t2geruhv58zmyzr4euux,0,20582823169,20582823169,10.00%,N,N,,,N,inactive,0.00%,
Snow Fall,bandvaloper1gqsyphjwkqnp8ahffzx2ul2txru8jaztr3fzdg,0,17910827159,17910827159,5.00%,N,Y,,,N,bottom_5%_stake,0.00%,
Shutdown - please redelegate,bandvaloper1nmlds05h9zpj0m3actleslnmf5ett8xfvmjgju,0,17744429674,17744429674,5.00%,N,N,,,N,inactive,0.00%,
Data Nexus,bandvaloper16gt0r924p830qmjkam7rcnlmfaxx5336t4zhnf,0,9816918300,9816918300,10.00%,N,N,,,N,inactive,0.00%,
DO NOT DELEGATE | ChainodeTech,bandvaloper13przl6h5hjmms2xcn38uu0zz3p9kzrdm9s7nv6,0,7172448829,7172448829,7.00%,N,N,,,N,inactive,0.00%,
SolidOne,bandvaloper1lxqh84ca9x40krrchq9nrdm2hwhyja2q0hc3cl,0,6837666864,6837666864,3.00%,N,N,,,N,inactive,0.00%,
Discontinued,bandvaloper1nzfwx85yjjar55fft72vj72lg6pfgzfz6dsrgm,0,6653567317,6653567317,5.00%,N,N,,,N,inactive,0.00%,
SargatxetPool,bandvaloper1zsd6xc82dv2lqtt6hx9ew6hptlvtk0nyk7elqw,0,5458318149,5458318149,10.00%,N,N,,,N,inactive,0.00%,
ChainLabo,bandvaloper1jwkmyym5kuj4spu6jnvr73f27nexq6jvc9mpkl,0,4043447715,4043447715,2.00%,N,N,,,N,inactive,0.00%,
Crypto Lion 🦁,bandvaloper1dndwcqre8wjnk4086vr76nu28q5lhnlsu36td8,0,2546636201,2546636201,5.00%,N,N,,,N,inactive,0.00%,
MANTRA DAO,bandvaloper1vyv7l5qyakgnz2y006jq2xawdr3hnezxlylgtw,0,2189332352,2189332352,5.00%,N,N,,,N,inactive,0.00%,
ThomasBlock.io,bandvaloper1ufg3yw83azadqr7g4p88pc3z2uraacwteejqzw,0,1950219762,1950219762,4.00%,N,N,,,N,inactive,0.00%,
Woodstock,bandvaloper14m538kv607xpcvpef6zrk2uhavpr8katfq2s8z,0,1480539596,1480539596,8.00%,N,N,,,N,inactive,0.00%,
Injective Labs,bandvaloper1948raua2qwgn6rcstgdtk4wyg2zypc2680lej7,0,1369528567,1369528567,10.00%,N,N,,,N,inactive,0.00%,
TaiPanich,bandvaloper13jgj2fu2wc0pff7wnsang3m9xt3k67u8zdd5n5,0,1359340660,1359340660,5.00%,N,N,,,N,inactive,0.00%,
blockscape,bandvaloper1xhhxypktn0v6zund3nzkfv5gfvs0ughe234xl9,0,1292033065,1292033065,5.00%,N,N,,,N,inactive,0.00%,
StakeProof.xyz,bandvaloper17fjwhmuvgh8lugky0kgz0ejzrt5zplp83zq0l7,0,1153778775,1153778775,1.00%,N,N,,,N,inactive,0.00%,
Bitcoin Addict Thailand,bandvaloper17dw8k6t26r4ueylctf792qssy6sscu93sucxvh,0,1079008944,1079008944,10.00%,N,N,,,N,inactive,0.00%,
Trivium | Trivium.Network,bandvaloper1z5nwqcxltx89zt07jmw9jtx2jlerawsauptl6j,0,1039710000,1039710000,1.00%,N,N,,,N,inactive,0.00%,
PerfectStake,bandvaloper1kkaderm3sae8l33pmv47rr5u6k4pzy0rgs9ryx,0,939125485,939125485,2.00%,N,N,,,N,inactive,0.00%,
Oni ⛩️,bandvaloper12wzzlxntkpf7sx6cqkvp0m2tfjxhqwa02rewqt,0,927886595,927886595,5.00%,N,N,,,N,inactive,0.00%,
ITpro🚀,bandvaloper1tn296zetsy7tlk5365xhlxp5dk56w2naytgud7,0,762789542,762789542,1.00%,N,N,,,N,inactive,0.00%,
TOT AI BOT FREE,bandvaloper1hddt2r0e7nfcdmy87xr3nxlzwqxh6fvcvnpceu,0,524038129,524038129,2.60%,N,N,,,N,inactive,0.00%,
Bi23 Labs,bandvaloper12vctshhhpksuxfmkslrqqg74euesvskxchvnqd,0,347873087,347873087,1.00%,N,N,,,N,inactive,0.00%,
Woodstock Fund,bandvaloper1y0pw9v0km2a9dx0gvlc5hvuk4vjwgsv94mds98,0,279550545,279550545,10.00%,N,N,,,N,inactive,0.00%,
Earn Network,bandvaloper17zl6zwq26snsvcm5w7yae8ju9glruwmjeg2agj,0,253444879,253444879,1.00%,N,N,,,N,inactive,0.00%,
Redelegate_Shutting_Downd,bandvaloper1em0rejsr2wva5flz7fv9qkx6wc755cvcqe9teq,0,247770073,247770073,3.00%,N,N,,,N,inactive,0.00%,
DO NOT DELEGATE,bandvaloper1yt682mnahn52zqv8pfukr43mqjys9nf22cq3td,0,240260724,240260724,4.50%,N,N,,,N,inactive,0.00%,
DO NOT DELEGATE | Chorus One,bandvaloper1fyn907tzlxknxgmvkjvmhgksf7t3zwjlcd6a0a,0,237018414,237018414,12.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Staky.io,bandvaloper1k8u9cqf6ejr5nm7prxk46el4gcxvv58clx8j9m,0,208383924,208383924,3.00%,N,N,,,N,inactive,0.00%,
🍒 Ryabina.io 🍒,bandvaloper1ejnk6k8ny3y5kwr234m3y32p7dxsx2a0wvcpyl,0,201313757,201313757,9.99%,N,N,,,N,inactive,0.00%,
deleted,bandvaloper1e794d7mk245mr62e6mf67zaqpxweufe5wcf552,0,189981000,189981000,10.00%,N,N,,,N,inactive,0.00%,
Consensus One,bandvaloper1y42hgl7dgxswpe3mv5gknsrzfn9xy4t44ep6yh,0,187981200,187981200,5.00%,N,N,,,N,inactive,0.00%,
Notional,bandvaloper19huytqr8srz9wcdhvas5cvxddg8dtqcv6tce0s,0,146841309,146841309,9.69%,N,N,,,N,inactive,0.00%,
legacy,bandvaloper1n7jc3hyxsdj693qpwvnzcer5cluuadj7lq5u38,0,114996900,114996900,5.00%,N,N,,,N,inactive,0.00%,
BlockHunters 🎯,bandvaloper1symf474wnypes2d3mecllqk6l26rwz8melsedq,0,114161629,114161629,4.78%,N,N,,,N,inactive,0.00%,
PoorButHappy,bandvaloper1c6u3225mjp7a9pa7wh9qky9gd5zjygwq7ntwyj,0,113446181,113446181,0.00%,N,N,,,N,inactive,0.00%,
HTC,bandvaloper1v7teuxaulwukplu90f0ra60vs2xpqystg89g95,0,110611536,110611536,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
AG,bandvaloper1q4nrju47un2hchqvxkynyfknav0anf6uhya2h6,0,107487437,107487437,5.00%,N,N,,,N,inactive,0.00%,
AcuStake,bandvaloper1494evhvcqrc093csfx4ukulgfm8lmgv60qhmd2,0,101989800,101989800,10.00%,N,N,,,N,inactive,0.00%,
DLINODES.COM,bandvaloper18plz4ccc6x6heetcfxsx7vc9n3cmtj56huztxe,0,100179764,100179764,7.77%,N,N,,,N,inactive,0.00%,
Seasting,bandvaloper1dvgc4ew8amqyh027ausklwshh44gdsm0pj6rl5,0,99990000,99990000,5.00%,N,N,,,N,inactive,0.00%,
Retiring_Redelegate,bandvaloper157jzxupqvcrk29cmdnxgwpy947za08aw9tq5re,0,87100670,87100670,1.00%,N,N,,,N,inactive,0.00%,
Coha05 | Spider Node,bandvaloper1trqklxpy9ztvzlqze9q5ez0x2cffv2fdf0kc0r,0,83991600,83991600,5.00%,N,N,,,N,inactive,0.00%,
"Closed, Please redelegate",bandvaloper1apk4t9v58tc3pwnf2e532x9dmk2ev2n3l86402,0,80200000,80200000,5.00%,N,N,,,N,inactive,0.00%,
J-Node,bandvaloper1uvva6zfmlkuy3ussja4xjk8wh8w5gkztqqlqca,0,79992000,79992000,5.00%,N,N,,,N,inactive,0.00%,
Jelly,bandvaloper1q4sta02v9tfssnsdnpj3ephygay2vdelqdqaup,0,73976390,73976390,5.00%,N,N,,,N,inactive,0.00%,
Valnodes - Carbon Neutral Staking,bandvaloper1ty2mytdkel96e8llkaezn43vnj0ghm4p5dl8xv,0,60564354,60564354,3.14%,N,N,,,N,inactive,0.00%,
Please REDELEGATE to StakeCraft in example - closing here at 25th may,bandvaloper13fwr8rmugu2mfuurfx4sfmyv05haw9sujnqzd8,0,54879762,54879762,10.00%,N,N,,,N,inactive,0.00%,
Coef 120,bandvaloper15cwzfw82mwzw9jdaf5zf87dn6uqmgpnx7wats4,0,51994800,51994800,5.00%,N,N,,,N,inactive,0.00%,
HOKUTO,bandvaloper16rfxcd3geg4m8rlc29jk4mlvjn77lem8m2fl6h,0,51705694,51705694,10.00%,N,N,,,N,inactive,0.00%,
morkiestakes,bandvaloper1xe9jskfstmnk4rwm7v4d8x5vs3gdzte3qu0erk,0,49990050,49990050,1.00%,N,N,,,N,inactive,0.00%,
Endorphine Stake,bandvaloper1rqmfuu2c3s6yjg53fczra28ar6fsea90n72krd,0,49000000,49000000,10.00%,N,N,,,N,inactive,0.00%,
Vixello,bandvaloper1k7r8pg244papul57vvzd8de8yu3lsng0zrd33u,0,45975500,45975500,5.00%,N,N,,,N,inactive,0.00%,
GIANTCLUB,bandvaloper1256mfjwcefpfh339ajqrmpgw7pxxjnzl5dmsc9,0,44854270,44854270,10.00%,N,N,,,N,inactive,0.00%,
Closing - Please redelegate,bandvaloper16n2cazl94n47zknt5uspxgv90p23wpek6agqe2,0,39972137,39972137,0.00%,N,N,,,N,inactive,0.00%,
Moniker,bandvaloper1pjhgksl4nhrahxam6l6fg4v8z8r5c68504szuq,0,38996100,38996100,5.00%,N,N,,,N,inactive,0.00%,
Chainnodes,bandvaloper1nmd2mmxve9t0qca5ln8zqak7dlhrxylf0xw5zs,0,37000714,37000714,2.00%,N,N,,,N,inactive,0.00%,
shuting down,bandvaloper13w67kucjvfcjr3du33fptqqpag5cgjqksv9sxt,0,36665998,36665998,1.00%,N,N,,,N,inactive,0.00%,
DO NOT DELEGATE | 0base.vc,bandvaloper1vjlsw58ap5gdvw6w7z7mjnh38ukdg3xw708wqu,0,33826854,33826854,0.00%,N,N,,,N,inactive,0.00%,
StakeUp,bandvaloper1359wrxxvs2js7vrant548af4zp72hu2mgftm2e,0,33504472,33504472,10.00%,N,N,,,N,inactive,0.00%,
[NODERS],bandvaloper1wy08smy5xpwrm3xju7z9usnat90vvp39etv7gh,0,32000700,32000700,10.00%,N,N,,,N,inactive,0.00%,
0% Fee|Nymbus-Node⛅,bandvaloper19hvz9nkgg6mp7v7hx7ueaa9fjc80axsratdr09,0,31993900,31993900,0.00%,N,N,,,N,inactive,0.00%,
FIVETECH,bandvaloper1nmkj68wrrwl9nr9qylc9yy20fjx08gcfgwgnam,0,30984506,30984506,5.00%,N,N,,,N,inactive,0.00%,
SerGo,bandvaloper1gskdp65zqm8cz9u5tkypycz33jh5g0hyvgdzzq,0,30826827,30826827,10.00%,N,N,,,N,inactive,0.00%,
ASTRALISK,bandvaloper1mk0ecs409xu3wc3dp09umfjmaw06pxsr4hk6u9,0,29997000,29997000,5.00%,N,N,,,N,inactive,0.00%,
PHnetwork,bandvaloper1k85y0j5dg6l9cqc793vut85wawm460sljv9y28,0,28065893,28065893,10.00%,N,N,,,N,inactive,0.00%,
🔥STAVR🔥 REStake ON✅,bandvaloper1e2ksk2qw5wk4a996kj0mp9gucpr96ljnf3r358,0,25300877,25300877,10.00%,N,N,,,N,inactive,0.00%,
indistock,bandvaloper1wlgfyk9mx9ms6jgvupxmx6dl0f85xmvrtdpdew,0,24996600,24996600,10.00%,N,N,,,N,inactive,0.00%,
Shoni,bandvaloper1tgjce0fdluaafs3d2ddclxlu0euvvvnf5gd7ww,0,23993000,23993000,10.00%,N,N,,,N,inactive,0.00%,
BlackIce,bandvaloper1773hsqxld5rgd53g2mt2yr94fl20re63ffx6q5,0,20995900,20995900,7.00%,N,N,,,N,inactive,0.00%,
Chainp2p,bandvaloper15mpftgqh4w8dz5ayaeq49s4n8lmyx27kee74zf,0,19998000,19998000,3.00%,N,N,,,N,inactive,0.00%,
BlockShark,bandvaloper1vsdzup4ucv28vcp8lgwe7t4jympkwjwzcga0zp,0,19498100,19498100,3.00%,N,N,,,N,inactive,0.00%,
ARCTIC,bandvaloper1c34u63fdagur6xfmnu2d50242d3kszl9wnulk8,0,16007900,16007900,5.00%,N,N,,,N,inactive,0.00%,
[DECOMMISSIONED] AUDIT.one,bandvaloper13d3krtk9lwkl8d07pg92090f9xrgwywd7f58kn,0,13023990,13023990,7.00%,N,N,,,N,inactive,0.00%,
NodeX Emperor,bandvaloper19ang3d293gsqe64wakp7t0h5s4crrxr7vp7trm,0,11998800,11998800,5.00%,N,N,,,N,inactive,0.00%,
Nosce,bandvaloper15nnme8tz4hqvcd9aufjetemwf9py20khaannu2,0,10997999,10997999,5.00%,N,N,,,N,inactive,0.00%,
DECALI.io,bandvaloper157vs5a5tqt2kkkht95azwg9pa77z8hwk3ae5ee,0,10169028,10169028,5.00%,N,N,,,N,inactive,0.00%,
Mintia Decentralized | No slashing,bandvaloper1d00ke0s7r2eqjg4qf0p2rwtc72cdql9p3zskhn,0,9999010,9999010,0.00%,N,N,,,N,inactive,0.00%,
EthicalNode,bandvaloper1m0pn05sa397rtjxkjxj2vrms4cj60ugd7yhzlw,0,9863694,9863694,10.00%,N,N,,,N,inactive,0.00%,
Anchor Staking,bandvaloper1qf73zvv3jquf2znwx2qc7tkmgtz7tvq4dn65u7,0,9168841,9168841,3.00%,N,N,,,N,inactive,0.00%,
RN0X,bandvaloper1w4jrw76q55vksjjm9d9qx76auyk8gxkhdtllgv,0,8999286,8999286,10.00%,N,N,,,N,inactive,0.00%,
Calypso,bandvaloper1vztfffufyu5f3lug7pj4pp3c3lxc898e7v5slj,0,8998300,8998300,10.00%,N,N,,,N,inactive,0.00%,
ShaolinNode,bandvaloper1u7rlfnl6gq5ehkxhk5cesn3ufmfxlcf3wrljd0,0,8998300,8998300,10.00%,N,N,,,N,inactive,0.00%,
"Sunset, redelegate to another validator please",bandvaloper1l6sskrveh0afjeqm7mn9lm83xlulkwg7z8sdqy,0,8403955,8403955,10.00%,N,N,,,N,inactive,0.00%,
Wetez,bandvaloper1fd9m05k39lrwq2qyw3rszt7wumdm2s5m42k2n2,0,8095791,8095791,10.00%,N,N,,,N,inactive,0.00%,
Lefey,bandvaloper17vzyy636a3zluzrq7u7mhrkl3wrfa29wh7lg6p,0,7999200,7999200,10.00%,N,N,,,N,inactive,0.00%,
Biker4b,bandvaloper1f3fxlynz5jdpnf77g9es0cjxwlwr05sc8tz0fe,0,7179300,7179300,5.00%,N,N,,,N,inactive,0.00%,
Mich452,bandvaloper123qvcqtxu6a6lcdhsr2q52ta8khsj3g8szcssq,0,6798645,6798645,4.00%,N,N,,,N,inactive,0.00%,
SeaX Ventures,bandvaloper1um2flgfvteyyjsaxf85tjku8tdhcqhtpwaxpat,0,6009464,6009464,6.00%,N,N,,,N,inactive,0.00%,
Helion Band Validator,bandvaloper1v8ghn09qv5jzxd8g7unsttrqntn67gkth5eq5f,0,5999400,5999400,10.00%,N,N,,,N,inactive,0.00%,
BANDITS,bandvaloper1hg2p4397wssj8ttger9rphafxpcdz6nvngskxr,0,5887360,5887360,0.00%,N,N,,,N,inactive,0.00%,
skynodes,bandvaloper18pvhw57fxtt0yh4ut55f2k9adshzyp7mqsu36y,0,5260440,5260440,1.00%,N,N,,,N,inactive,0.00%,
pathrock-mclb,bandvaloper19esqej9q2uffhjj5d3d23lsd0fuafxhdm98g2d,0,4999505,4999505,10.00%,N,N,,,N,inactive,0.00%,
STAKKY,bandvaloper1pvwmcawgl0h8cwje2gcv46r9l34u9crc8tc6hj,0,4999500,4999500,5.00%,N,N,,,N,inactive,0.00%,
BitMaxStaking,bandvaloper108jvszyayzzaacpscwczj7lvegq799wa9muyyu,0,4008389,4008389,10.00%,N,N,,,N,inactive,0.00%,
testvalidator,bandvaloper1m3fdqwp27vq3jncjtvrd5vqn74femut6kfsd0z,0,3999600,3999600,10.00%,N,N,,,N,inactive,0.00%,
TheBestNode,bandvaloper1sh7u6c0g2s5ysg6c69pywnn55jx5wel7cstm7s,0,3899400,3899400,5.00%,N,N,,,N,inactive,0.00%,
BlockSensus,bandvaloper1u6439zrwzrk7p943v0gtzmkewwg9yrthju9dra,0,3199753,3199753,10.00%,N,N,,,N,inactive,0.00%,
0% Fee to 2023 | Avaulto.com,bandvaloper1a2gppugantns8zad44dpdwew2dln4kfzkajgk4,0,3012992,3012992,0.00%,N,N,,,N,inactive,0.00%,
0% fee | Avaulto.com,bandvaloper1p7s39hake3mujfh4arees94zt9zdwfzpuzmjnj,0,2999700,2999700,0.00%,N,N,,,N,inactive,0.00%,
JJack,bandvaloper1datx5lw9nsys67er535xwrdky96mttt54vsk6v,0,2999700,2999700,10.00%,N,N,,,N,inactive,0.00%,
NilniaBand,bandvaloper1wxqdw43g8sz9vxfhmnrc7shsy9r3lq2782knl2,0,2999700,2999700,5.00%,N,N,,,N,inactive,0.00%,
masternode,bandvaloper13trvxrt2ua7k7q80hgxspqvq9zecz86dpc8fqn,0,2999700,2999700,10.00%,N,N,,,N,inactive,0.00%,
Validator.run | 100% Slash Protected,bandvaloper1k8szgnmljy0kd90wmv4rrp7mqx6zw9vxdknk4x,0,2999700,2999700,5.00%,N,N,,,N,inactive,0.00%,
RootsterLabs,bandvaloper17qe0qs34zp9rtxdc6an58rl0ys24g8wu5krr6d,0,2999700,2999700,10.00%,N,N,,,N,inactive,0.00%,
