Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
StakingCabin,haqqvaloper1f6hy5d68hkx9wtp8er3mgdfwjfjr7tun5yu7us,0,16003138055045057296578187,1.60031E+25,10.00%,N,Y,,,Y,OK,0.00%,2.28%
Palamar,haqqvaloper1xp597fjhgu6dx3a525htulkn36fqqntjaqvhct,478506172196062529696663,13668507758340315471509471,1.319E+25,8.00%,N,Y,,,Y,OK,0.44%,1.88%
kioqq @ haqq.sh,haqqvaloper1a4qnqnk5ag0um6z3unkdth92v9c46x0dcpe2n0,537052920377309605016163,13548714763830110358784943,1.30117E+25,10.00%,N,Y,,,Y,OK,0.50%,1.85%
P-OPS Team,haqqvaloper1xwwut6nrqmqqyv4w5an4x0zwr8vt7vy7s723s6,0,12042402861096082499108849,1.20424E+25,10.00%,N,Y,,,Y,OK,0.00%,1.72%
StakeBroker,haqqvaloper1rssz59ag9r4hm0tj8avp6x47uuqc9xtc8umtnr,0,12027629259416027498765057,1.20276E+25,10.00%,N,Y,,,Y,OK,0.00%,1.71%
StakeUp,haqqvaloper1ysps8cnwp868hw3srcsy8mkk9cvv7g70evv2v9,0,12011467139045575734957969,1.20115E+25,10.00%,N,Y,,,Y,OK,0.00%,1.71%
L0vd.com,haqqvaloper188rzn2dgqtfx98eke434xtas9ngef9c5zfccsw,0,12002447013880087499286333,1.20024E+25,10.00%,N,Y,,,Y,OK,0.00%,1.71%
🙏 uGaenn ⛅,haqqvaloper1m7esphm6f43vanux04ug9tyrxm8awrhd4sm6nh,0,12001579321726826263925846,1.20016E+25,8.00%,N,Y,,,Y,OK,0.00%,1.71%
Masterblox,haqqvaloper1ja29wpj6l5t42jj67vgqcuj8pu046uqklss524,1078647514499881870539939,11079714491958701417270046,1.00011E+25,10.00%,N,N,,,N,inactive,1.00%,
SureStake,haqqvaloper16hy887wxzjmmkkfrdxzgz9dlv6mfru56q539cw,512022282073055787700177,10511188434402271169852502,9.99917E+24,10.00%,N,N,,,N,inactive,0.47%,
The Honeybadger,haqqvaloper1s8p7kahfwghxz56elmdufgrvehzx20a99q9v7n,0,9296362573175923384140535,9.29636E+24,8.00%,N,Y,,,Y,OK,0.00%,1.32%
KonsorTech,haqqvaloper1qujkgnaxmy5ngyudunh04j6ctpt8dp4u8h9rk8,0,8180902690967897033388845,8.1809E+24,10.00%,N,Y,,,Y,OK,0.00%,1.17%
Dr_Atavov_PRO,haqqvaloper16ecmf2wlfjuaff6sstjcfa8ds5gagm96j4zpcx,75668035844301585541884,8190342523975471190536804,8.11467E+24,20.00%,N,Y,,,N,commission>10%,0.07%,
tarabukinivan,haqqvaloper1xwpeshg6v7fdg55evd9pzlay22a407dnxaat00,0,8048638781338194886360439,8.04864E+24,10.00%,N,Y,,,Y,OK,0.00%,1.15%
cyberomanov,haqqvaloper1rf3e3z60lqattw7vxxfu328pwlzu60knjlddsf,0,8032103904251050643836195,8.0321E+24,7.00%,N,Y,,,Y,OK,0.00%,1.14%
Blackhox,haqqvaloper1jt70r5w5q56fers0a4z2x95l92v360pw8mg5th,0,8028828138987703217918421,8.02883E+24,10.00%,N,Y,,,Y,OK,0.00%,1.14%
SegaStakers,haqqvaloper10jqmd8rvggegva0r5smarr7avwwa8vce0q5gsh,0,8022904825039350063210276,8.0229E+24,10.00%,N,Y,,,Y,OK,0.00%,1.14%
DTEAM,haqqvaloper1gygy6q8dvpmwy6ps2yj8d503up3hssuv9gv6yu,0,8017516033849494649537548,8.01752E+24,5.00%,N,Y,,,Y,OK,0.00%,1.14%
Stake-Take,haqqvaloper1tnm7y48w5nh8wt0s2u0fxwu607xtqhk6v99773,449891057097783062335908,8463187078480955549949002,8.0133E+24,5.00%,N,Y,,,Y,OK,0.42%,1.14%
gmocoin,haqqvaloper1f2j8t0ddtak6z9td28wmv60xj6mlykzx65jr8w,0,8010829250988372263174547,8.01083E+24,5.00%,N,Y,,,Y,OK,0.00%,1.14%
Speedy Staking,haqqvaloper124z48u44fnrar8r6xrnjwfryzfysm39yk2cva8,0,8009123422287664750604671,8.00912E+24,10.00%,N,N,,,N,inactive,0.00%,
01node,haqqvaloper1dr24vnl8veae8998c78vth6qrrmtnhle49vjqg,0,8007919199339299999433450,8.00792E+24,5.00%,N,Y,,,N,over_32_cap,0.00%,
OnThePluto,haqqvaloper1u32kdvz3t2ef7l894z8jyp64l8pme9kq2m074q,0,8004969789117737104517171,8.00497E+24,20.00%,N,Y,,,N,commission>10%,0.00%,
digiser2,haqqvaloper1nekpsmetpxx2crsuzznuy4epv9eqvj03rtmxae,0,8003912663462774999556948,8.00391E+24,10.00%,N,Y,,,N,over_32_cap,0.00%,
2pilot,haqqvaloper1c5clg5vjnlmjn47yrs0uwhvsx8v3vvf7ygef74,0,8003226658367467509178735,8.00323E+24,5.00%,N,Y,,,N,over_32_cap,0.00%,
Blockscope.net,haqqvaloper148jpf8e7k4eur8dsxpy26l6mwfuvr2a96s0jht,0,8002348141982611565586501,8.00235E+24,10.00%,N,Y,,,N,over_32_cap,0.00%,
Perfect,haqqvaloper1hlad6a90jpxtakxj9ql3d5a0t0xdxywqauxyue,0,8002248517515127502101248,8.00225E+24,10.00%,N,Y,,,N,over_32_cap,0.00%,
bitszn | valopers.com,haqqvaloper15hwc2s2g2ea438l53tlh2kg4uqku09zjmjhxp8,0,8000811918967618999318103,8.00081E+24,20.00%,N,Y,,,N,commission>10%,0.00%,
Colossus,haqqvaloper1nvmc3ntrrc6z0af5zw9hgx6nppdstxtrnzw8x9,0,8000255236164902724568664,8.00026E+24,10.00%,N,Y,,,N,over_32_cap,0.00%,
"Shutting down, please redelegate",haqqvaloper1s8xgfux6na326c6xzk62vvn232xgkpdmcht4z6,6628572831210853010750001,6851558559741801816897822,2.22986E+23,5.00%,N,N,,,N,inactive,6.13%,
AlxVoy ⚡ ANODE.TEAM,haqqvaloper1wgm35c4nzs6ssgktd0zj4pefdr3h8ms5252mqc,0,71407155791318907126311,7.14072E+22,5.00%,N,Y,,,N,over_32_cap,0.00%,
Impulse,haqqvaloper1zenrae0nqd0mclna6an3059z66tlrzar5xmkzp,0,51659116011899999107859,5.16591E+22,5.00%,N,Y,,,N,over_32_cap,0.00%,
HAQQEX,haqqvaloper1et7sj4dxrffx0t5l7hgdnw2pwd7q606f56slty,0,38403986510131520085225,3.8404E+22,7.00%,N,N,,,N,inactive,0.00%,
🔥STAVR🔥,haqqvaloper1yj2hjxsu7gxcdje86hgnm9gn7z09ua9vhjx6pn,0,32815992926159778000317,3.2816E+22,5.00%,N,Y,,,N,over_32_cap,0.00%,
Yurbason,haqqvaloper17m4ezze565jxk3a97f05vu4su5ac9jw2q3w2qk,0,18749131100000000211568,1.87491E+22,5.00%,N,Y,,,N,over_32_cap,0.00%,
ENZORO,haqqvaloper1m9snuwx8g5geym778mpug09t8qegc5qnfxd46t,0,18637209816008485907473,1.86372E+22,5.00%,N,N,,,N,inactive,0.00%,
Endorphine Stake,haqqvaloper1ghsrg40n5k8pyxm3jwlt5fu6mvap0xevrhujw4,0,17810907677407498898176,1.78109E+22,10.00%,N,Y,,,N,over_32_cap,0.00%,
AKNodes,haqqvaloper1067vtx6qeqs0vdx856jhc4cz47qmvvd9h5la3p,0,17346246632463393075494,1.73462E+22,10.00%,N,Y,,,N,over_32_cap,0.00%,
Cosmos Cats - PLS Redelegate,haqqvaloper1735q3s9ydwzy7fn9q7ng2n9u8dguvdmjk34fxz,0,13481802233928677260555,1.34818E+22,5.00%,N,N,,,N,inactive,0.00%,
CroutonDigital,haqqvaloper1f9hyencljeju20vtwkun0qm93lv9hgdee3k75s,0,10016720839520001478414,1.00167E+22,5.00%,N,Y,,,N,over_32_cap,0.00%,
Seasting,haqqvaloper184pp3s8tq8dav6y3xth84c9xt4g2fqp4waxsmn,0,8732770204016666417710,8.73277E+21,5.00%,N,Y,,,N,over_32_cap,0.00%,
"Sr20de. Please, redelegate. Validator will be disabled on August 10th",haqqvaloper1kywp78uj28vwwqj82w88zshn2w8p6epz88w08x,0,8671611410365978836721,8.67161E+21,5.00%,N,N,,,N,inactive,0.00%,
Shutting down - Please redelegate,haqqvaloper1s83ruez67s2uzt2f0yyz9qd3l60qvu845knns0,1137689273188296457137916,1146275661237895037001428,8.58639E+21,10.00%,N,N,,,N,inactive,1.05%,
CatalystiX,haqqvaloper1kh3l4eslccd3usnvejpa4c9elg04hw8kcavlnp,0,7251121943168347249789,7.25112E+21,5.00%,N,N,,,N,inactive,0.00%,
haqqvaloper1ge409598hsx2gnhkh6jtpjmtlygfrt8en5jcmm,haqqvaloper1ge409598hsx2gnhkh6jtpjmtlygfrt8en5jcmm,0,5096618415572453638584,5.09662E+21,10.00%,N,N,,,N,inactive,0.00%,
Munris,haqqvaloper1lfkml7c2gkjgjv3edtf6304etcxrdg4zc53kyq,0,3949900190072252189389,3.9499E+21,5.00%,N,N,,,N,inactive,0.00%,
Lefey,haqqvaloper1mhakrdp2rkzyztk85aux5ffs7xgwtp6hkzpr05,0,3559490418957499525601,3.55949E+21,10.00%,N,N,,,N,inactive,0.00%,
breskulpeak.com,haqqvaloper1kzu8wtwzcsjszelx82pa6yleq8h7mk4vx9y2sq,0,3453382669687722254990,3.45338E+21,10.00%,N,N,,,N,inactive,0.00%,
Please undelegate,haqqvaloper128fmtp0swncy2v7vfzyh5p48fv5d07esupf9kd,68122395759019459775926,70961562589988195786242,2.83917E+21,10.00%,N,N,,,N,inactive,0.06%,
Baraka.Fund,haqqvaloper1te388p3alf4hzh4v7082ta72fez0rkyfy6n27n,0,2448403271441830540302,2.4484E+21,5.00%,N,N,,,N,inactive,0.00%,
Craving_for_Knowledge,haqqvaloper1hwtug39cy28zypplj0ytu49k4ddw0cw2rl8lnj,0,2066225093325043075468,2.06623E+21,5.00%,N,N,,,N,inactive,0.00%,
IONode Vietnam,haqqvaloper1l885776etks7m07etq92l796g7vpwul93g9y8g,0,1825925148531372075401,1.82593E+21,5.00%,N,N,,,N,inactive,0.00%,
ZipX,haqqvaloper1stkyjmnkclfqkfacwdaa0qxu7ws0qrc787v2pw,0,1482911970405429900881,1.48291E+21,10.00%,N,N,,,N,inactive,0.00%,
Haqq on AlibabaCloud,haqqvaloper1cac5p3kze5r4mdq42y7tt47taq5mt492mw3g52,0,1387184702007304555935,1.38718E+21,5.00%,N,N,,,N,inactive,0.00%,
⚠️Please Redelegate⚠️,haqqvaloper1rq2sayu679swqpew9snt4l8y28zq7jyqvmensh,0,1312407665442556759285,1.31241E+21,10.00%,N,N,,,N,inactive,0.00%,
Unbonding,haqqvaloper1wahgc5eatetv20np6wd4wl2drtdn7766krzuhg,0,1221057261817171447410,1.22106E+21,10.00%,N,N,,,N,inactive,0.00%,
StingRay,haqqvaloper1fvh4dyafkefk5z8yvldvmjrd2fypcd3wzl2v4q,0,1159603042883836369901,1.1596E+21,5.00%,N,N,,,N,inactive,0.00%,
Jocker | ND,haqqvaloper1gx2r4amu7kckr4r8ejd28gceskpvn28qecqzcf,0,1091413712660046744035,1.09141E+21,5.00%,N,N,,,N,inactive,0.00%,
archebald💚🌙,haqqvaloper1ndjf5ws9y2s56dxsjcsef2rfc4476jtf274f7r,0,985645306159999377452,9.85645E+20,6.00%,N,N,,,N,inactive,0.00%,
NodeX Emperor,haqqvaloper1rg5mfq3993ejm8h5ggz4u7zrdev52zxrskxlwp,0,978492432095412449371,9.78492E+20,5.00%,N,N,,,N,inactive,0.00%,
VitaValeriya,haqqvaloper18k4qjmancvhfy99qjv2uzdxjgjwav0hlwq7rws,0,936304422491900325831,9.36304E+20,5.00%,N,N,,,N,inactive,0.00%,
Redelagate pls!,haqqvaloper1dst2tpserk080w4yh7xcusecqdf7yegpw424xj,0,935718765421116354290,9.35719E+20,5.00%,N,N,,,N,inactive,0.00%,
wb3addctd,haqqvaloper1qeg22wec94yauguddjc6eqrd4l45d4yguzxahx,0,772300230828691161059,7.723E+20,10.00%,N,N,,,N,inactive,0.00%,
OneNov,haqqvaloper1cf7x23t97zerhh7pq0v2vwlxdppnvrawj9duch,0,767997236842327726967,7.67997E+20,5.00%,N,Y,,,N,bottom_5%_stake,0.00%,
ERTstake,haqqvaloper1g8lenuvtz3gse2dhvwh7taxypv9yzz8xgc0pp4,0,761539660090308651970,7.6154E+20,5.00%,N,N,,,N,inactive,0.00%,
Securestake,haqqvaloper19tx7harddqw6g80tvcm30ktqzwp526why06r4c,0,666073240654511948265,6.66073E+20,10.00%,N,N,,,N,inactive,0.00%,
sumoaps,haqqvaloper1hhycj4aea0j7hemvtsf89rf4lujhw0atfvwh08,0,5.81933E+20,5.81933E+20,10.00%,N,N,,,N,inactive,0.00%,
⭐️ PPNV Service ⭐️,haqqvaloper1zukfp0ht5nx6vlkx0lkcwgc5pyd9m6r6sdh0rj,0,567937671185860814167,5.67938E+20,10.00%,N,N,,,N,inactive,0.00%,
Mertsalov,haqqvaloper1e5z3re0e7wzy8ylmkf4e5v9ev6yp6kgsupg9qr,0,530003600597500000004,5.30004E+20,5.00%,N,N,,,N,inactive,0.00%,
Oldcat,haqqvaloper1y5plmnldwsdfwrspwzye7sg73j398jh8j6r42r,0,509470813920921964628,5.09471E+20,5.00%,N,Y,,,N,bottom_5%_stake,0.00%,
Nodetropolis,haqqvaloper14rfd0vvjv8y79mnyhn07387hyh96j3023rha9e,0,4.69945E+20,4.69945E+20,5.00%,N,N,,,N,inactive,0.00%,
Noderunners,haqqvaloper1cmqgverauqy0q8dq22zpsztgs5vwdk2tp9uc70,0,464085798795000000002,4.64086E+20,10.00%,N,N,,,N,inactive,0.00%,
Nodes_Georgia,haqqvaloper13kukpp9a5s6dhy93es8ys8v00rtz0t4mhkcdr9,0,360014950399999148038,3.60015E+20,5.00%,N,N,,,N,inactive,0.00%,
Baraka.Fund,haqqvaloper1xcj8wgmgjrujvzm6s4u7wjtqud9g8575m5tdaw,0,357946492129217236444,3.57946E+20,5.00%,N,N,,,N,inactive,0.00%,
Aurie,haqqvaloper1w5uz0efrd6r0dgd78vm3mnlk60rfue730ey4gq,0,3.36459E+20,3.36459E+20,10.00%,N,Y,,,N,bottom_5%_stake,0.00%,
Khandyga,haqqvaloper1dxcewxnxx0000z82jrx3jr5kcj0ljxzyzq93rf,0,270467200505140760685,2.70467E+20,10.00%,N,N,,,N,inactive,0.00%,
Nodemonster,haqqvaloper1p05udkejvuck2ggc8kp08tccm6qya6spr4aqla,0,261549412798361346824,2.61549E+20,10.00%,N,N,,,N,inactive,0.00%,
SazakiMaeda,haqqvaloper1pvn6nhkltp0qdjaveyvg266djmfc5f0xxrzz2g,0,212473417164999737863,2.12473E+20,5.00%,N,N,,,N,inactive,0.00%,
Blockstake,haqqvaloper1rw89lqk7x4d7e5urrp0uz7t3vh37kag63xfkyf,0,207292725589285785344,2.07293E+20,10.00%,N,N,,,N,inactive,0.00%,
Stopped validator,haqqvaloper1thddxhtv6gglqljhwl09azk6y6al7rtdwnlll4,0,202268350152500000002,2.02268E+20,5.00%,N,N,,,N,inactive,0.00%,
non-delegate,haqqvaloper1v8zq30spw89xwv5jgzmajwmwgr0j7wyc28sm72,0,1.48987E+20,1.48987E+20,5.00%,N,N,,,N,inactive,0.00%,
Stakinginstitution,haqqvaloper1fx3t5s7qdx8kukc7dte823ue7pmk50xmu659ee,0,117475629933415771137,1.17476E+20,10.00%,N,N,,,N,inactive,0.00%,
disabled,haqqvaloper1x0fyxnnwv5fkekeuu8rjd8z3frqynh26fp9ush,0,1.12559E+20,1.12559E+20,8.00%,N,N,,,N,inactive,0.00%,
Falcon,haqqvaloper1eg4a0ucr4ep75te3vq4pjcf8lpw82ccu0cg9py,0,110081608563750843364,1.10082E+20,5.00%,N,N,,,N,inactive,0.00%,
Stakesphere.io,haqqvaloper1yxkxkhxm57tw2exq37h8wfe45s38zlujg5ng3k,0,108562632060462621771,1.08563E+20,10.00%,N,N,,,N,inactive,0.00%,
None,haqqvaloper1xsn2j75ua56zwgh3a8pqnsmchp80sgc58l2xwn,0,96420693890002737870,9.64207E+19,5.00%,N,N,,,N,inactive,0.00%,
Halal Staking,haqqvaloper15usjx87zs6872dst83uu86ngn83lj9g36cdxsf,0,77873340558619961499,7.78733E+19,7.00%,N,N,,,N,inactive,0.00%,
dimasik,haqqvaloper1cy870ewyk84uq88y38mayujq4n6cxasmnd2r7w,0,61909491087753002227,6.19095E+19,9.00%,N,N,,,N,inactive,0.00%,
suryaone,haqqvaloper1qxt7awul3cyvgf2ku08k3n3nqn7lsqvsuzy5hz,0,51051208399999995445,5.10512E+19,5.00%,N,N,,,N,inactive,0.00%,
StakeLab.zone,haqqvaloper1fnc77q7gmvx7sw6xyyxu88ap2nfwg7m77cv5df,0,4.9995E+19,4.9995E+19,5.00%,N,N,,,N,inactive,0.00%,
Shutting down - Please redelegate,haqqvaloper1apzgelzzh068rwxkpq23zhnsz3way3nfndtqzl,0,46716213545947943810,4.67162E+19,5.00%,N,N,,,N,inactive,0.00%,
Thestakingcompany,haqqvaloper14cppjj98425p5ehpqyzmgmat6vrptdfjsn7anw,0,4.38128E+19,4.38128E+19,10.00%,N,N,,,N,inactive,0.00%,
Niloki,haqqvaloper107wyg35t7qp9aru7rfx494p9858qhppune4038,0,42072889622703580000,4.20729E+19,5.00%,N,N,,,N,inactive,0.00%,
dnsarz,haqqvaloper1kk4j6t8gsd6t3x2lun8pgpa5hee2nw3x6udm8z,0,38493875732499840011,3.84939E+19,8.00%,N,N,,,N,inactive,0.00%,
Elektra,haqqvaloper1hz4ereq8mu0myzjgty3khenpqmsw4ytja2cwq8,0,25495898195001000006,2.54959E+19,5.00%,N,N,,,N,inactive,0.00%,
blxpro,haqqvaloper1e6wzw6dtht3yq9p04435p38w09h0vkx972pkgh,0,25207189595000262146,2.52072E+19,5.00%,N,N,,,N,inactive,0.00%,
Stakesphere,haqqvaloper1e25lq3d8s6efw7vnzr963xxpekzze9mvrptk5r,0,18629493790431788201,1.86295E+19,10.00%,N,N,,,N,inactive,0.00%,
val07,haqqvaloper1kha6ylsm0xhlfl3ugfpzr9zw4ccztdfnj8xee8,0,17039204200000000003,1.70392E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
DTeam,haqqvaloper1uz0evf7hj0206vq5ntu3thcdu0lxvjwdvrlr7l,0,16725999999999908902,1.6726E+19,5.00%,N,N,,,N,inactive,0.00%,
val06,haqqvaloper1r8xxrz778vlgnmv524xakrqtsf3nyrvzeyu45x,0,16203099999999985007,1.62031E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
val04,haqqvaloper165x9x0tf6yjta3st5g84yhu0v5np26kqpxw5de,0,14957169999999995559,1.49572E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
val05,haqqvaloper1a9ejnxsmhhj4r4qp8p8ugmw335r2vd53j7zurp,0,13277504199999999999,1.32775E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Testnode,haqqvaloper1dyq9zqjyx2rqw8hr0ur9e5zkkp0959g40cj3lf,0,12403719167981000007,1.24037E+19,10.00%,N,N,,,N,inactive,0.00%,
Indonode,haqqvaloper1hmfc7ezjxpsjprzetayr9ra8ufwgrxee7qhjpt,0,10970064125000000005,1.09701E+19,5.00%,N,N,,,N,inactive,0.00%,
val03,haqqvaloper1g37gqvjnu5m2jcu4umrdv6ggma65v8nw7jjut9,0,1.08396E+19,1.08396E+19,11.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Gnom Validator,haqqvaloper19tkgz6fvpvqp5fse5tdf5mcd74vmrf8knctkzy,0,1.0009E+19,1.0009E+19,5.00%,N,N,,,N,inactive,0.00%,
NodeCtrl,haqqvaloper18um2dml6uezstnpya8kcd8sg0m4n5enpg339rv,0,8550834999999982221,8.55083E+18,5.00%,N,N,,,N,inactive,0.00%,
HakeemStaking,haqqvaloper1quhv0lqfaz7d0xfgx8tmg0kkxn5r8x3ggzcm74,0,6.9993E+18,6.9993E+18,10.00%,N,N,,,N,inactive,0.00%,
HashCloud,haqqvaloper1slfwfjvv49tdk2w7dpkklppeg42v6q4sn2tpq9,0,6568379999999915562,6.56838E+18,10.00%,N,N,,,N,inactive,0.00%,
Shishir,haqqvaloper1z6fvdjhn2zwatewmm9ev504s0ruagvad7jm6w4,0,6148751589009986660,6.14875E+18,5.00%,N,N,,,N,inactive,0.00%,
test11,haqqvaloper1u22vuxdvuuuk7awjcgepep999xnm2we6vuc3v8,0,5860500000019995552,5.8605E+18,5.00%,N,N,,,N,inactive,0.00%,
testing,haqqvaloper1wdkzvc4rrwumzah9lfehrmt7v4hgr6fjgzuhnp,0,3459699999999960008,3.4597E+18,5.00%,N,N,,,N,inactive,0.00%,
Elektro,haqqvaloper1suv7qzwx66vzhk3patrlnukslxj067efldty3q,0,1937877232500999999,1.93788E+18,10.00%,N,N,,,N,inactive,0.00%,
Multival,haqqvaloper1jvmdjr86sd4yppr0cmrq8svf2ygwahp350dh92,0,1.0999E+18,1.0999E+18,5.00%,N,N,,,N,inactive,0.00%,
Stopped Validator,haqqvaloper1yn0agdfyyg0eyjxfy6f32mk92mjy0myfcc7peh,0,9.79096E+17,9.79096E+17,10.00%,N,N,,,N,inactive,0.00%,
test-val,haqqvaloper1f02pm8lfem8sca7ytsp3ak0d9xv782kw22htvs,0,851111111111111109,8.51111E+17,5.00%,N,N,,,N,inactive,0.00%,
DavidsNode,haqqvaloper1rcafgcfmyn32frznu7h6vsxt3haza90t6lwrrm,0,7.56371E+15,7.56371E+15,5.00%,N,N,,,N,inactive,0.00%,
