Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
RockX,dydxvaloper19pl9qhq924ycz9528d65j58v7f2k4j6s4c3k6a,0,9.98082E+20,9.98082E+20,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Nodeinfra,dydxvaloper1h5c2geclqz6ndqjq9s67w5rgffsmltpqv5nm2e,0,997486017000000000001,9.97486E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CEX.IO Validator DEPRECATED,dydxvaloper1d0t0up9q0xgstdj3ef04tt0hnhpzwgjv5v4ymg,0,993805011357688620001,9.93805E+20,5.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
<skycatcher-decommissioned>,dydxvaloper1luw8ynup92yp6cn8ktdegct7ptf3d64807vwvx,0,954534820310606924168,9.54535E+20,5.00%,N,N,,,N,"inactive, name_excluded (decommissioned), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Validatrium.com,dydxvaloper15682szf3cmznkg824cm8kqtxedgazjdqlkyyt0,0,9.22005E+20,9.22005E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
StakeCraft,dydxvaloper1ujey02m63n5hnyj2shrd2c4ak64jxcsnxrsexm,0,914681697080129541708,9.14682E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Tané,dydxvaloper1c9nyje8pncg5jfxp5n0fnmz5secznz9h6ng0cx,0,785201112211066934408,7.85201E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
purple fog,dydxvaloper1ql40pjftdwl6qtmgk0fn0r02spvss96enayy3q,0,784912908648093447416,7.84913E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
XMG Capital,dydxvaloper1fhyl2gpql00jgv798tyfjq8x2zdedaxcuaan8t,0,7.49212E+20,7.49212E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Orbital Command,dydxvaloper17krtmh9jm32glkcavr8vmthwv6wlkd2cxnskk9,0,619072924905760748291,6.19073E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
A41,dydxvaloper1et3h08wt6y9h0zjkp6jxpr42hm58avcdq9wh26,0,4.1966E+20,4.1966E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
santorini,dydxvaloper1tl75dqhdgm0akll92aaq8cufez0hn4kqrn4zpl,0,271183736366813448094,2.71184E+20,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Lydia Labs,dydxvaloper1hap454jxj4g6w5y99twfj9nqy42zvjmhdkqy3l,0,248603689727310050646,2.48604E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Staked,dydxvaloper1dnm7e7jw9r48vsw4h6q5x0s0z0ugu0wqeqxyzt,0,238303021906818677462,2.38303E+20,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Leap Wallet,dydxvaloper14mf09ghphuygft6xwzet0tnclcjypxuw7d0jl4,0,215198983233901356698,2.15199E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Multiplex,dydxvaloper14859mvsex7xk36je47acwf3cu4cv5jfgkvuc50,0,189440451000000001000,1.8944E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Everstake,dydxvaloper1dm25afltds6v8te6m2lt6p0t3m4ygah307p7qn,0,1.83114E+20,1.83114E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
B-Harvest,dydxvaloper1zzk3xy5cpxp9cewn2kgf2y9fp9pcwul9mhs05f,0,1.6E+20,1.6E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Tessellated,dydxvaloper1w7zmxnra5ckhzs3xhrxyneu0d8cutxhym2cqql,0,1.281E+20,1.281E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cosmos Spaces,dydxvaloper14f2h05uy7kjxn7lu0h48anyfuz6jkdx8nqtxq2,0,1.22101E+20,1.22101E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Coinbase,dydxvaloper1v67nld0mc6ll2y66cttls2qpuwnx5704yu43l9,0,120064355349304791841,1.20064E+20,10.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
[DO NOT DELEGATE],dydxvaloper1ddle9tczl87gsvmeva3c48nenyng4n566mmu4r,0,119255923651619370331,1.19256E+20,5.00%,N,N,,,N,"inactive, name_excluded (do not delegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Aeternum,dydxvaloper1vyd7tmnkn5ansncwqnefryz278swhkm22u6a8f,0,1.11E+20,1.11E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Oni ⛩️,dydxvaloper1fyukeyelnxh6gtnqepnnafes5qns0zzlt2sceu,0,1.0632E+20,1.0632E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Decommissioned,dydxvaloper1xwk95hxuude0zz4syvymlkrhjmjkqga7qx6w2r,0,1E+20,1E+20,5.00%,N,N,,,N,"inactive, name_excluded (decommissioned), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Vault Staking,dydxvaloper1v56llmcc3xsy63amwv77t7asyr6dnsrfq08a0c,0,1E+20,1E+20,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
kjnodes.com 🦄,dydxvaloper1g6aehvj8yq406h7a7eqgxjnlp5em46mknk3ufg,0,9.8E+19,9.8E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
FlashCat,dydxvaloper1ch2h804m80pcuw20efc49ndpsrs4lq4gpf27e9,0,8.67222E+19,8.67222E+19,6.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Wave,dydxvaloper1mynf0gkmkzscq39d9et4hcrxmec7levgf6tex0,0,80028888762665838959,8.00289E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CoinHunters,dydxvaloper1ypymer4y84wcd4azkfuehyxuvz97rxr4cuukc6,0,5E+19,5E+19,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Futura Meridian,dydxvaloper1d8lt7ddnhq9aqjj399e29d275m4vkgcwrnmwua,0,45110956789012345678,4.5111E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
NodeProviders,dydxvaloper168qpgpg6srrflnsz860gqpdyw9jdztl6aury5u,0,4.265E+19,4.265E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Shutting down soon please redelegate,dydxvaloper17rawcq5keely4xk0p9h5w5gceedt8n0zhj5d6j,0,36000231181730931275,3.60002E+19,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Interbloc,dydxvaloper15004ysvmqnqzkvt7x6s4cd53flmmvgfvyqk90h,0,3.346E+19,3.346E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SHUTTING DOWN - PLEASE REDELEGATE,dydxvaloper14exjnnkzqlex24vle33r0xj6kkhngr5y6kypz5,0,32115762722692379762,3.21158E+19,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Stakin,dydxvaloper1vlyy766sy57w7p43whav3fkgmwqzkspxft9gy6,0,2.00997E+19,2.00997E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
[Please Undelegate],dydxvaloper1n56zk7kmv40g5zrz5psx7yysa0gk86mfjggmvx,0,1.91E+19,1.91E+19,5.00%,N,N,,,N,"inactive, name_excluded (undelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Blockshard,dydxvaloper1m5df04g2alkn6qe6cxkgnesv7qx8q9rcwxfv2g,0,14750000000000000001,1.475E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Artifact,dydxvaloper1k8t8ms0l4jsn3g35mltajxt8wa59k00vaut9ke,0,1.4091E+19,1.4091E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Golden Ratio Staking,dydxvaloper122weztvqllpd4vzqshj7k8sadmkylva7yf8zme,0,1.308E+19,1.308E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
UNSTAKE_Disabling_Validator,dydxvaloper1psha7k07meue9arj0u03n8zl2vxlgm2mugd56w,0,11478905062275506163,1.14789E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
AiC DAO,dydxvaloper1u6t30wly7kffm0kjtt9p963zcm73zccsxudh20,0,10751526863078201230,1.07515E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
redelegate,dydxvaloper1670dvuv348eynr9lsmdrhqu3g7vpmzx9xjq7n4,0,1.02922E+19,1.02922E+19,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Shutting down. Goodbye for now.,dydxvaloper1yp0fhymycmu3vpj6z402r3v6yvjc3j49q20vfz,0,10088386235467877421,1.00884E+19,5.00%,N,N,,,N,"inactive, name_excluded (shutting down), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
StakeCapital,dydxvaloper1tq2rh9jcfhvf2zepvcetq4stdfn33dc5hr9fhm,0,1E+19,1E+19,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
blockscape,dydxvaloper1grjeh0c5vy6g4fk63tkc7wsux44rzzpx3etmca,0,5.79502E+18,5.79502E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ushakov,dydxvaloper1vng8fp42x34va0t5d3a3q6myhcrs64rm3z0wmn,0,5E+18,5E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BlockHunters 🎯,dydxvaloper1symf474wnypes2d3mecllqk6l26rwz8mqpv2m9,0,4950322099999998000,4.95032E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
POSTHUMAN∞DVS,dydxvaloper1f4gntzm5cygqtc988syynfyqjfyz5vf4g32xp0,0,3189786722918338109,3.18979E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Neuler,dydxvaloper1z29qzgp9pxt69462mk26gyc82k2sdxg2aac4wu,0,3E+18,3E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PLEASE REDELEGATE | Stakely.io,dydxvaloper1vfe20hmx3rxxjcetwqns4xv8veuawasfc6fkz4,0,3E+18,3E+18,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
[NODERS]TEAM,dydxvaloper1zwa2fq7lygw9hsh50l4glp9f53uv6rg5kt0duv,0,2.5E+18,2.5E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
OA STAKING,dydxvaloper1swlv0crjmdlmtgc6argvyt23728qx5cjjxsrxw,0,2289839804141941591,2.28984E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BoyGau,dydxvaloper1rrdkvra2jrthpm7jnsxym9tukgj96duwargyuc,0,2.2E+18,2.2E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Autonomy,dydxvaloper1yjnqgcm3ckqwn08spxzvzygyhds35cf59a2mue,0,2E+18,2E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PureValidator,dydxvaloper1mlvsca56cm8ue7jusw0xk06x5g32wnk4d8sqfe,0,1.9E+18,1.9E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DSRV - Please undelegate,dydxvaloper1z0sjs7vr8s7gy7je3dzyn8hngdkdd9g322d5cp,0,1.73E+18,1.73E+18,10.00%,N,N,,,N,"inactive, name_excluded (undelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
RockawayX Infra,dydxvaloper1thl5syhmscgnj7whdyrydw3w6vy800447pd5pz,0,1.325E+18,1.325E+18,8.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SABRETOOTH,dydxvaloper1jg2qvq033r5htfpvdr6vk6rd0kgxe3tglm7u5s,0,1.3E+18,1.3E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Stake Frites 🥩 🍟,dydxvaloper145e2gf0waxds2aq78rt5f4w9lak3dsgw5sdwvn,0,1.1E+18,1.1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
--- ---,dydxvaloper16cwntnlgc9ks0vvhukv86e7cfy9tu39wpps3sj,0,1.04E+18,1.04E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
genznodes,dydxvaloper156rvfa7e557j8427mhzjhflf9aakmt35jd4f6m,0,1.01E+18,1.01E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
RavenDAO,dydxvaloper1u739jnm0cat49hawxzvqnhuwd4d5dtqj0egjyk,0,1E+18,1E+18,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
RydOne,dydxvaloper1qrtq005zhtfmk7nystzue9gv3tcghngp8l9lz4,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Validator.run,dydxvaloper1qthfql03xs2clflyvzwsquuql6trcx2qk4r0xu,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Bit Cat🐱中国节点,dydxvaloper1pzawntqfr4j82wzkwsm5y3ypzyk3hsswkss4cd,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
F5 Nodes,dydxvaloper1rrpx7eneqe5jewkrz8sp9kg8pfsq2a9gl6pqcw,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
silent,dydxvaloper1rt0wwylfqtkq3dsx82u6gkn4tkugsfkt20qvmy,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
YOUR_MONIKER_NAME,dydxvaloper1r4kvgxn59g3k2fm2kl92axvgn662ehvh25wqng,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
test,dydxvaloper1972vfdrr0wdddwnhau6efrdchr4g0gen2puec9,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Node&Validator | DYDX,dydxvaloper1xjkn8tns3ku8zke8d976qlhux5x9rppv0dj2n3,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
juba,dydxvaloper1fdrmapvpckl3jeeleyjykxfznmv5hy6gq93pk5,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
backup03 (Operated by Imperator.co),dydxvaloper1fjmazadgdl3u9jmkkvd2pdsfxddey9dgtgm2wy,0,1E+18,1E+18,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Moonlet,dydxvaloper122tyurlj833js82m8yhtrtum95mvmpvdyzht9y,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KitKat | Slashing protection | Auto-compunding,dydxvaloper1wu45eh4exz9g76n07yrsy7f4p45r0xrfhynksu,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Colossus,dydxvaloper1093nw9yj4lzka9p87clxcqfklh998mv33a4n8d,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
YOUR_MONIKER_NAME,dydxvaloper1sfxgc2jmsxhx5rqjne8mw0gk4sf5fnhtmceyx3,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Kalia Network,dydxvaloper1jgy6tqa9nrmhl52xrelpvwnupgzehjr7rjnp33,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
w3coins,dydxvaloper1j476eppe023uy45cud55v8ru8pre0f9j43ytg8,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
wavelayer (Operated by Imperator.co),dydxvaloper1nfd703cftgn2qgzr6at6329a20m0mhu6gftl3v,0,1E+18,1E+18,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
OmniFlix Network,dydxvaloper14jzj47drud7elv23kxjd6v86r352dcnw37l80a,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
dydx-hhl,dydxvaloper1454gykd2meg8v7q3yxzf83wxrn7jwtdwje8mrr,0,1E+18,1E+18,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Booga Beras,dydxvaloper1cunu0l5uvpl5w0raf4z82e09clxmg2axqlm6a5,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Test,dydxvaloper1uk7wst3f59u7prgdg5vs9hp6vc46d0pza3vs9n,0,1E+18,1E+18,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Blackhole,dydxvaloper1a3v49l20hf2cp5pjnap54k7hg5s9g4ygthl0gl,0,1E+18,1E+18,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Pacific,dydxvaloper1aq4x5844g5qucg5pddmtg3mwkkqxjwz0f9j0r4,0,8.001E+17,8.001E+17,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KubikStaking,dydxvaloper1lmly4sre7jkwt2dsshfqfvx9c9424pdqwptx3y,0,1.5E+17,1.5E+17,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
YTWOFUND,dydxvaloper1d2eh7uv664kf3wl3cm2kyrn6ddwe2gh52ec9zw,0,1E+17,1E+17,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
